"ชื่อกลุ่ม","ทั้งหมด","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI"
"18651 Other infectious and parasitic diseases, child, w mild CC","137","72.6099","0.5300","70","36.3312","0.5190","49","25.3007","0.5163","15","9.0676","0.6045","3","1.9104","0.6368"
"18652 Other infectious and parasitic diseases, child, w mod CC","137","84.1623","0.6143","71","39.2024","0.5521","40","25.7547","0.6439","21","16.6362","0.7922","2","1.0202","0.5101"
"18653 Other infectious and parasitic diseases, child, w severe CC","112","80.5796","0.7195","60","43.0927","0.7182","30","21.6271","0.7209","18","12.9762","0.7209","2","1.4418","0.7209"
"18654 Other infectious and parasitic diseases, child, w catas CC","19","37.6523","1.9817","14","27.5278","1.9663","2","3.9736","1.9868","2","3.9736","1.9868","0","0.0000","0.0000"
"18660 Melioidosis, adult, no CC","590","887.1129","1.5036","337","502.2807","1.4904","169","255.4315","1.5114","77","118.2701","1.5360","6","9.7901","1.6317"
"18662 Melioidosis, adult, w mild to mod CC","410","861.8147","2.1020","250","536.9821","2.1479","120","249.6187","2.0802","36","68.1851","1.8940","2","3.5144","1.7572"
"18663 Melioidosis, adult, w severe CC","452","956.5446","2.1162","275","582.9035","2.1196","108","228.2192","2.1131","64","134.8094","2.1064","3","6.3675","2.1225"
"18664 Melioidosis, adult, w catas CC","202","839.4605","4.1557","112","465.3351","4.1548","58","240.2786","4.1427","26","108.5472","4.1749","2","8.2184","4.1092"
"18670 Melioidosis, child, no CC","56","58.1828","1.0390","25","26.0292","1.0412","13","13.5460","1.0420","16","16.5236","1.0327","1","1.0420","1.0420"
"18672 Melioidosis, child, w mild to mod CC","23","30.0661","1.3072","9","11.7855","1.3095","8","10.4236","1.3030","5","6.5475","1.3095","0","0.0000","0.0000"
"18673 Melioidosis, child, w severe CC","11","20.1021","1.8275","4","7.3339","1.8335","3","5.4912","1.8304","4","7.2770","1.8193","0","0.0000","0.0000"
"18674 Melioidosis, child, w catas CC","3","8.7175","2.9058","2","5.8410","2.9205","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"18680 Leptospirosis, adult, no CC","789","383.4715","0.4860","508","240.2929","0.4730","193","94.0615","0.4874","71","39.8818","0.5617","9","5.8373","0.6486"
"18681 Leptospirosis, adult, w mild CC","184","112.4749","0.6113","118","65.3386","0.5537","40","23.5271","0.5882","25","23.0926","0.9237","1","0.5166","0.5166"
"18682 Leptospirosis, adult, w mod CC","147","162.4981","1.1054","75","86.7825","1.1571","46","50.1412","1.0900","24","20.8227","0.8676","1","4.1879","4.1879"
"18683 Leptospirosis, adult, w severe CC","416","330.9601","0.7956","286","227.5835","0.7957","93","73.9087","0.7947","34","27.1254","0.7978","1","0.7435","0.7435"
"18684 Leptospirosis, adult, w catas CC","163","432.1019","2.6509","116","307.9788","2.6550","32","84.5406","2.6419","14","36.9277","2.6377","0","0.0000","0.0000"
"18690 Leptospirosis, child, no CC","76","29.2653","0.3851","47","18.0765","0.3846","18","6.9578","0.3865","3","1.1342","0.3781","3","1.1613","0.3871"
"18692 Leptospirosis, child, w mild to mod CC","30","17.2700","0.5757","14","8.0156","0.5725","8","4.6272","0.5784","7","4.0488","0.5784","0","0.0000","0.0000"
"18693 Leptospirosis, child, w severe CC","18","15.0794","0.8377","13","10.8677","0.8360","2","1.6902","0.8451","3","2.5215","0.8405","0","0.0000","0.0000"
"18694 Leptospirosis, child, w catas CC","4","4.7100","1.1775","3","3.5325","1.1775","0","0.0000","0.0000","1","1.1775","1.1775","0","0.0000","0.0000"
"18700 Dengue with shock, adult, no CC","360","179.9219","0.4998","170","81.7558","0.4809","69","32.1127","0.4654","100","54.5329","0.5453","18","10.2413","0.5690"
"18702 Dengue with shock, adult, w mild to mod CC","92","69.5906","0.7564","54","40.7799","0.7552","11","8.3516","0.7592","20","15.0680","0.7534","5","3.8205","0.7641"
"18704 Dengue with shock, adult, w sev to cat CC","79","70.7671","0.8958","38","33.7791","0.8889","26","23.6501","0.9096","10","8.8898","0.8890","2","1.8695","0.9348"
"18710 Dengue with shock, child, no CC","246","114.7370","0.4664","140","65.1752","0.4655","53","24.8159","0.4682","41","19.1172","0.4663","7","3.2654","0.4665"
"18712 Dengue with shock, child, w mild to mod CC","74","50.0244","0.6760","42","28.4202","0.6767","19","12.8782","0.6778","13","8.7260","0.6712","0","0.0000","0.0000"
"18713 Dengue with shock, child, w severe CC","73","79.0544","1.0829","32","34.5496","1.0797","23","24.9754","1.0859","12","12.9942","1.0829","4","4.3568","1.0892"
"18714 Dengue with shock, child, w catas CC","31","46.0676","1.4861","18","27.0100","1.5006","8","11.8731","1.4841","4","5.7689","1.4422","0","0.0000","0.0000"
"18720 Septicemia, adult, transferred, no CC","648","369.3871","0.5700","257","147.4968","0.5739","226","124.9678","0.5530","155","91.2694","0.5888","6","3.5767","0.5961"
"18722 Septicemia, adult, transferred, w mild to mod CC","450","369.7810","0.8217","206","178.1015","0.8646","171","125.5499","0.7342","70","64.0584","0.9151","1","0.6866","0.6866"
"18723 Septicemia, adult, transferred, w severe CC","717","602.2401","0.8399","398","334.7605","0.8411","210","176.2462","0.8393","100","83.3886","0.8339","5","4.4248","0.8850"
"18724 Septicemia, adult, transferred, w catas CC","399","676.2442","1.6948","206","348.7133","1.6928","125","212.7293","1.7018","62","104.7072","1.6888","2","3.2040","1.6020"
"19019 Acute psychotic disorders with ECT, w or wo CC","4","12.4716","3.1179","1","3.1179","3.1179","3","9.3537","3.1179","0","0.0000","0.0000","0","0.0000","0.0000"
"19020 Chronic psychotic disorders with ECT, no CC","49","155.8218","3.1800","45","141.0075","3.1335","4","14.8143","3.7036","0","0.0000","0.0000","0","0.0000","0.0000"
"19024 Chronic psychotic disorders with ECT, w mild to cat CC","15","65.4000","4.3600","7","30.5200","4.3600","8","34.8800","4.3600","0","0.0000","0.0000","0","0.0000","0.0000"
"19039 Major affective disorders with ECT, w or wo CC","4","9.3840","2.3460","2","4.6920","2.3460","1","2.3460","2.3460","1","2.3460","2.3460","0","0.0000","0.0000"
"19509 Acute psychotic disorders, w or wo CC","1,716","1,735.5500","1.0114","1,142","1,155.6207","1.0119","472","476.7223","1.0100","71","71.5316","1.0075","9","9.0994","1.0110"
"19519 Chronic psychotic disorders, w or wo CC","2,944","5,793.8474","1.9680","2,097","4,130.0198","1.9695","739","1,449.5270","1.9615","47","92.1998","1.9617","6","11.8875","1.9813"
"19520 Major affective disorders, no CC","1,672","1,266.6279","0.7576","1,069","819.3999","0.7665","465","355.5616","0.7646","121","78.6143","0.6497","5","3.2328","0.6466"
"19522 Major affective disorders, w mild to mod CC","558","566.2612","1.0148","308","314.8945","1.0224","174","174.6418","1.0037","68","68.8329","1.0122","4","3.9257","0.9814"
"19524 Major affective disorders, w sev to cat CC","162","214.7236","1.3255","78","103.1038","1.3218","53","70.2152","1.3248","31","41.4046","1.3356","0","0.0000","0.0000"
"19530 Other affect and somatoform disorders, no CC","587","126.7296","0.2159","286","60.4149","0.2112","181","38.9404","0.2151","104","23.6229","0.2271","11","2.7169","0.2470"
"19532 Other affect and somatoform disorders, w mild to mod CC","173","56.1469","0.3245","74","24.0967","0.3256","60","19.0097","0.3168","34","11.4600","0.3371","3","0.9483","0.3161"
"19534 Other affect and somatoform disorders, w sev to cat CC","25","14.2593","0.5704","9","5.0905","0.5656","8","4.5844","0.5731","7","3.9959","0.5708","1","0.5885","0.5885"
"19540 Acute reaction and psychosocial dysfunction, no CC","425","118.8334","0.2796","199","55.6664","0.2797","145","40.5275","0.2795","73","20.4035","0.2795","1","0.2795","0.2795"
"19542 Acute reaction and psychosocial dysfunction, w mild to mod CC","125","57.6167","0.4609","41","18.8262","0.4592","45","20.7509","0.4611","35","16.1480","0.4614","1","0.4729","0.4729"
"19544 Acute reaction and psychosocial dysfunction, w sev to cat CC","24","22.5158","0.9382","8","7.4812","0.9352","10","9.5062","0.9506","6","5.5284","0.9214","0","0.0000","0.0000"
"19550 Anxiety disorders, no CC","946","226.0966","0.2390","499","117.9794","0.2364","331","78.7897","0.2380","101","25.6421","0.2539","12","2.9736","0.2478"
"19552 Anxiety disorders, w mild to mod CC","244","81.2347","0.3329","93","30.3826","0.3267","97","32.2980","0.3330","48","16.6383","0.3466","2","0.6386","0.3193"
"19554 Anxiety disorders, w sev to cat CC","58","26.4036","0.4552","23","10.4282","0.4534","21","9.6128","0.4578","13","5.9092","0.4546","1","0.4534","0.4534"
"19569 Eating and obscessive compulsive disorders, w or wo CC","26","19.5940","0.7536","7","4.2928","0.6133","8","5.8770","0.7346","10","8.7854","0.8785","0","0.0000","0.0000"
"19579 Personality and impulse control disorders, w or wo CC","51","54.1125","1.0610","24","26.5090","1.1045","14","13.9427","0.9959","10","10.5420","1.0542","2","2.1008","1.0504"
"19580 Childhood mental disorders, no CC","119","108.1342","0.9087","49","44.6340","0.9109","41","37.0936","0.9047","23","20.9869","0.9125","0","0.0000","0.0000"
"19584 Childhood mental disorders, w mild to cat CC","26","38.6691","1.4873","13","19.2654","1.4820","9","13.4581","1.4953","4","5.9456","1.4864","0","0.0000","0.0000"
"19590 Organic disturbance and mental retardation, no CC","565","673.3280","1.1917","250","295.3812","1.1815","199","245.7679","1.2350","102","113.5788","1.1135","5","5.9187","1.1837"
"19591 Organic disturbance and mental retardation, w mild CC","156","229.5488","1.4715","45","66.3568","1.4746","68","99.0724","1.4569","38","56.6346","1.4904","1","1.6066","1.6066"
"19592 Organic disturbance and mental retardation, w mod CC","116","193.0825","1.6645","48","78.1052","1.6272","35","59.6426","1.7041","25","42.2193","1.6888","2","3.2328","1.6164"
"19593 Organic disturbance and mental retardation, w severe CC","128","275.0337","2.1487","54","116.0376","2.1488","38","81.3822","2.1416","29","62.3976","2.1516","0","0.0000","0.0000"
"19594 Organic disturbance and mental retardation, w catas CC","22","109.9014","4.9955","9","44.8957","4.9884","5","25.0370","5.0074","7","34.9412","4.9916","0","0.0000","0.0000"
"19600 Other mental disorders, no CC","201","57.1509","0.2843","65","18.0958","0.2784","73","20.4771","0.2805","46","13.6378","0.2965","14","4.1272","0.2948"
"19601 Other mental disorders, w mild CC","42","19.5765","0.4661","10","4.7062","0.4706","13","5.9000","0.4538","16","7.2956","0.4560","2","1.2694","0.6347"
"19602 Other mental disorders, w mod CC","44","23.1750","0.5267","15","7.9674","0.5312","18","9.4327","0.5240","11","5.7749","0.5250","0","0.0000","0.0000"
"19604 Other mental disorders, w sev to cat CC","19","12.7110","0.6690","6","3.9790","0.6632","7","4.7530","0.6790","5","3.3000","0.6600","0","0.0000","0.0000"
"19619 Sexual dysfunction, w or wo CC","3","2.9813","0.9938","0","0.0000","0.0000","1","1.0175","1.0175","2","1.9638","0.9819","0","0.0000","0.0000"
"20500 Alcohol intoxication and withdrawal, no CC","4,027","1,658.1070","0.4117","2,679","1,101.3555","0.4111","1,235","510.9959","0.4138","80","32.1272","0.4016","3","1.1928","0.3976"
"20501 Alcohol intoxication and withdrawal, w mild CC","3,385","1,793.3071","0.5298","2,323","1,230.1146","0.5295","908","478.9934","0.5275","118","65.4882","0.5550","4","2.4516","0.6129"
"20502 Alcohol intoxication and withdrawal, w mod CC","961","635.2223","0.6610","545","355.7394","0.6527","314","200.4271","0.6383","90","71.3479","0.7928","7","5.1104","0.7301"
"20503 Alcohol intoxication and withdrawal, w severe CC","1,361","1,157.5416","0.8505","857","731.6086","0.8537","409","345.6416","0.8451","71","60.3466","0.8500","6","5.0130","0.8355"
"20504 Alcohol intoxication and withdrawal, w catas CC","189","418.2891","2.2132","68","150.3418","2.2109","79","174.8646","2.2135","39","86.4034","2.2155","1","2.2212","2.2212"
"20510 Drug use disorders and withdrawal, no CC","630","996.7671","1.5822","391","626.0593","1.6012","154","245.7437","1.5957","67","97.4594","1.4546","7","9.1997","1.3142"
"20512 Drug use disorders and withdrawal, w mild to mod CC","231","443.8723","1.9215","131","255.9310","1.9537","65","121.9453","1.8761","33","62.1346","1.8829","1","1.8607","1.8607"
"20514 Drug use disorders and withdrawal, w sev to cat CC","54","146.0182","2.7040","26","70.1654","2.6987","12","32.5796","2.7150","15","40.5375","2.7025","0","0.0000","0.0000"
"20520 Alcohol use disorders and dependence, no CC","795","726.6771","0.9141","395","364.4127","0.9226","288","266.1192","0.9240","102","87.8684","0.8615","8","6.3664","0.7958"
"20522 Alcohol use disorders and dependence, w mild to mod CC","550","566.2278","1.0295","280","288.3703","1.0299","191","198.4739","1.0391","76","76.1799","1.0024","1","1.1163","1.1163"
"20523 Alcohol use disorders and dependence, w severe CC","204","282.1954","1.3833","81","111.6160","1.3780","83","115.4603","1.3911","35","48.2124","1.3775","4","5.5169","1.3792"
"20524 Alcohol use disorders and dependence, w catas CC","17","34.5324","2.0313","3","6.0065","2.0022","8","16.2445","2.0306","6","12.2814","2.0469","0","0.0000","0.0000"
"20530 Opioid use disorders and dependence, no CC","37","21.5163","0.5815","13","7.6298","0.5869","10","5.8388","0.5839","13","7.4626","0.5740","1","0.5851","0.5851"
"20534 Opioid use disorders and dependence, w mild to cat CC","19","12.6159","0.6640","6","3.9922","0.6654","7","4.7335","0.6762","5","3.2577","0.6515","0","0.0000","0.0000"
"20549 Psychostimulant use disorders and dependence, w or wo CC","449","599.3783","1.3349","241","321.7947","1.3352","142","189.4924","1.3345","54","72.0658","1.3346","8","10.5958","1.3245"
"20550 Other drug use disorders and intoxication, no CC","156","160.1897","1.0269","56","57.8014","1.0322","51","52.0983","1.0215","45","46.0635","1.0236","2","2.1079","1.0540"
"20554 Other drug use disorders and intoxication, w mild to cat CC","86","170.4605","1.9821","16","31.8096","1.9881","32","64.2565","2.0080","35","68.5547","1.9587","2","3.8246","1.9123"
"21010 Wound debridements for injuries, no CC","585","527.6435","0.9020","380","343.1489","0.9030","146","132.2659","0.9059","39","34.7390","0.8907","1","0.8303","0.8303"
"21012 Wound debridements for injuries, w mild to mod CC","55","73.2887","1.3325","24","31.9116","1.3297","18","24.0655","1.3370","13","17.3116","1.3317","0","0.0000","0.0000"
"21013 Wound debridements for injuries, w severe CC","69","133.3590","1.9327","27","52.2507","1.9352","24","46.3068","1.9295","16","30.9239","1.9327","0","0.0000","0.0000"
"21014 Wound debridements for injuries, w catas CC","43","162.3323","3.7752","10","37.8073","3.7807","17","64.1554","3.7738","15","56.5965","3.7731","0","0.0000","0.0000"
"21020 Skin grafts for injuries, no CC","124","211.9736","1.7095","81","137.7970","1.7012","33","57.3545","1.7380","5","8.1126","1.6225","0","0.0000","0.0000"
"21022 Skin grafts for injuries, w mild to mod CC","19","43.6433","2.2970","5","11.4975","2.2995","9","20.7633","2.3070","5","11.3825","2.2765","0","0.0000","0.0000"
"21023 Skin grafts for injuries, w severe CC","20","97.8814","4.8941","10","48.8791","4.8879","7","34.3449","4.9064","2","9.7716","4.8858","0","0.0000","0.0000"
"21024 Skin grafts for injuries, w catas CC","7","51.6143","7.3735","5","36.8575","7.3715","1","7.3853","7.3853","1","7.3715","7.3715","0","0.0000","0.0000"
"21030 Hand procedures for injuries, no CC","552","790.6191","1.4323","382","546.5643","1.4308","132","189.6390","1.4367","26","37.2204","1.4316","2","2.9022","1.4511"
"21034 Hand procedures for injuries, w mild to cat CC","48","158.8960","3.3103","26","86.0760","3.3106","15","49.5562","3.3037","7","23.2638","3.3234","0","0.0000","0.0000"
"21040 Other OR procedures for injuries, no CC","1,260","1,847.0140","1.4659","945","1,390.0077","1.4709","228","338.2971","1.4838","36","54.0633","1.5018","0","0.0000","0.0000"
"21042 Other OR procedures for injuries, w mild to mod CC","271","724.6284","2.6739","192","533.9809","2.7812","54","134.3083","2.4872","20","45.1136","2.2557","0","0.0000","0.0000"
"21043 Other OR procedures for injuries, w severe CC","247","897.1034","3.6320","146","530.6349","3.6345","68","246.6553","3.6273","22","79.8227","3.6283","0","0.0000","0.0000"
"21044 Other OR procedures for injuries, w catas CC","174","1,183.1156","6.7995","115","781.9873","6.7999","40","272.1489","6.8037","11","74.8693","6.8063","2","13.6126","6.8063"
"21059 Trach for injuries & poisonings w mech vent 96+ hr, w or wo CC","23","652.4254","28.3663","11","311.8390","28.3490","7","198.4430","28.3490","3","85.4454","28.4818","0","0.0000","0.0000"
"21069 Trach for injuries & poisonings, w or wo CC","6","157.9518","26.3253","2","52.6506","26.3253","1","26.3253","26.3253","3","78.9759","26.3253","0","0.0000","0.0000"
"21070 Multiple wound debridements for injuries, no CC","15","38.3568","2.5571","6","15.4952","2.5825","3","7.6104","2.5368","0","0.0000","0.0000","0","0.0000","0.0000"
"21073 Multiple wound debridements for injuries, w mild to sev CC","7","38.8164","5.5452","5","27.9255","5.5851","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"21074 Multiple wound debridements for injuries, w catas CC","5","43.1115","8.6223","1","8.6223","8.6223","3","25.8669","8.6223","1","8.6223","8.6223","0","0.0000","0.0000"
"21500 Traumatic injury age >17, no CC","7,329","2,395.1207","0.3268","5,521","1,800.8011","0.3262","1,621","533.1876","0.3289","96","31.2723","0.3258","1","0.3276","0.3276"
