"โรงพยาบาล","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","3","0","4","1","4","0","4","2","3","0","8","1","6","0","5","1","3","1","5","0","3","0","3","0"
"11372  :  โรงพยาบาลกะเปอร์","32","3","22","2","21","4","12","0","33","2","23","0","29","1","20","1","21","3","27","1","27","3","27","4"
"11373  :  โรงพยาบาลกระบุรี","15","11","43","29","16","3","9","1","11","2","15","3","20","2","18","2","9","2","9","1","15","2","9","1"
"11374  :  โรงพยาบาลสุขสำราญ","3","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","14","1","18","2","12","2","12","0","15","0","21","3","4","0","14","2","5","0","17","2","11","1","15","1"
"11375  :  โรงพยาบาลปากน้ำชุมพร","28","2","22","0","17","2","23","7","21","2","29","3","22","2","25","4","27","3","36","7","26","0","26","2"
"11376  :  โรงพยาบาลท่าแซะ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","30","3","33","6","35","4","46","5","46","3","48","4","45","4","49","5","59","6","56","5","54","8","44","3"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","9","1","3","0","2","0","1","0","0","0","4","0","1","0","0","0","1","0","0","0","3","0","0","0"
"11381  :  โรงพยาบาลละแม","17","2","14","2","20","4","25","6","21","2","33","1","13","2","16","2","31","7","15","1","26","5","30","1"
"11382  :  โรงพยาบาลพะโต๊ะ","4","1","8","1","4","1","5","1","4","0","6","0","3","0","4","1","4","0","3","0","4","0","5","0"
"11383  :  โรงพยาบาลสวี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","96","19","93","9","83","3","75","6","73","10","79","9","57","4","81","5","78","10","64","5","72","9","60","9"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","130","14","132","16","115","10","129","17","123","12","125","13","122","12","138","22","139","12","135","13","118","14","133","16"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","190","24","184","17","192","18","213","23","200","18","187","13","167","22","191","14","193","21","194","19","200","20","166","15"
"11390  :  โรงพยาบาลเทพา","96","10","101","8","95","6","90","9","64","5","85","5","55","4","79","6","82","4","89","7","81","14","65","8"
"11391  :  โรงพยาบาลสะบ้าย้อย","163","14","149","11","142","17","161","18","153","14","165","15","154","18","168","19","165","19","164","20","140","15","141","9"
"11392  :  โรงพยาบาลระโนด","51","7","63","9","47","7","66","9","57","9","88","8","78","11","75","4","87","9","83","8","47","4","33","1"
"11393  :  โรงพยาบาลกระแสสินธุ์","83","10","84","9","63","7","68","9","69","11","63","5","51","5","68","7","57","1","54","4","71","6","58","9"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11395  :  โรงพยาบาลสะเดา","192","15","194","19","199","23","203","17","179","19","183","26","152","22","167","23","186","30","156","16","163","11","150","9"
"11396  :  โรงพยาบาลนาหม่อม","174","15","162","14","143","10","163","19","152","12","149","16","149","14","59","5","0","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","224","17","224","8","231","15","219","26","201","21","221","24","161","18","208","14","199","23","226","18","199","13","195","24"
"11398  :  โรงพยาบาลปาดังเบซาร์","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","154","20","142","17","157","21","146","14","154","13","136","12","123","15","136","17","158","18","157","23","130","20","119","9"
"11400  :  โรงพยาบาลสิงหนคร","14","2","34","3","15","2","35","7","12","1","34","4","12","1","31","3","8","1","11","2","16","1","32","2"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11402  :  โรงพยาบาลควนโดน","6","2","6","1","4","0","1","0","2","0","23","4","17","4","8","3","12","1","5","2","2","1","5","0"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0","0","32","20","0","0","23","10","0","0","9","3","13","7","7","7","5","5","24","1","0","0"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","7","4","10","8","0","0","34","14","39","19","26","16","9","4","2","1","0","0","13","7","1","0","8","6"
"10683  :  โรงพยาบาลตรัง","380","44","358","32","423","39","389","29","449","104","359","29","300","24","329","24","331","24","388","34","372","32","330","32"
"11407  :  โรงพยาบาลกันตัง","7","1","10","3","5","1","0","0","4","0","1","0","0","0","4","0","6","0","4","0","6","0","13","2"
"11408  :  โรงพยาบาลย่านตาขาว","0","0","0","0","1","0","2","0","3","0","2","1","2","0","4","0","0","0","1","0","3","1","0","0"
"11409  :  โรงพยาบาลปะเหลียน","61","3","50","6","69","9","66","8","53","9","64","5","52","3","66","7","51","9","53","8","35","6","38","4"
"11410  :  โรงพยาบาลสิเกา","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","1","0","0","0","4","0","4","1","5","2","1","0","3","1","0","0","1","0","6","3","0","0","1","0"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","1","0","1","0","2","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","59","5","67","10","53","7","70","10","80","12","90","16","76","11","151","14","102","12","95","16","97","12","105","9"
"11414  :  โรงพยาบาลกงหรา","0","0","1","0","0","0","0","0","2","0","4","0","0","0","8","1","18","2","9","1","12","0","7","1"
"11415  :  โรงพยาบาลเขาชัยสน","11","2","12","1","9","2","18","3","16","3","27","1","18","3","35","4","22","1","16","0","19","2","20","3"
"11416  :  โรงพยาบาลตะโหมด","124","10","93","7","155","37","150","29","97","9","127","10","99","11","135","10","133","12","178","21","147","16","152","23"
"11417  :  โรงพยาบาลควนขนุน","64","6","83","8","97","14","82","8","95","8","97","6","86","10","112","12","107","6","108","7","129","19","113","8"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","4","26","4","9","0","21","3","13","0"
"11419  :  โรงพยาบาลศรีบรรพต","22","1","37","3","48","4","57","8","54","3","64","4","17","0","78","8","81","6","81","5","68","6","70","6"
"11420  :  โรงพยาบาลป่าบอน","0","0","1","0","0","0","0","0","0","0","0","0","0","0","29","4","17","0","27","4","18","4","14","1"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1","11","1","10","0","9","1","10","1"
"11422  :  โรงพยาบาลป่าพะยอม","14","2","20","1","12","1","18","3","22","5","11","2","17","1","19","1","9","0","11","4","8","2","18","2"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","9","2","1","1","3","0","6","0","6","0","7","0","5","1","13","2","15","1","7","1","9","1","8","0"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","16","0","12","2","5","1","11","3","18","1","23","3","12","0","3","0","14","2","10","2","9","0","20","5"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","28","0","16","3","32","3","31","4","25","2","28","4","28","4","24","3","6","3","30","3","28","4","27","3"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
