"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","92,261","59,008","131,221","14,562,018.30","17,984,764.48","194.93","1.42","10,337","16,332","3,766,769.83","4,123,035.92","398.86","1.58","13,319","21,040","5,030,336.24","5,472,837.59","410.90","1.58","6,481","14,918","1,284,124.16","1,746,272.85","269.44","2.30","10,316","19,230","1,086,333.97","1,479,246.76","143.39","1.86","7,639","19,818","1,382,698.18","1,803,877.34","236.14","2.59","4,768","16,116","767,841.05","1,267,616.27","265.86","3.38","3,104","11,927","646,767.74","1,053,327.75","339.35","3.84","3,044","11,840","597,147.13","1,038,550.00","341.18","3.89","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","641,239","407,636","1,091,942","300,303,522.26","264,848,006.40","413.03","1.70","66,060","134,946","34,517,400.66","34,971,300.39","529.39","2.04","55,309","134,806","38,691,472.91","39,249,880.84","709.65","2.44","43,961","122,856","34,304,321.15","37,857,003.23","861.15","2.79","90,298","199,137","48,187,812.20","38,485,001.72","426.20","2.21","70,769","214,236","61,177,427.44","36,432,755.18","514.81","3.03","47,473","165,936","51,123,914.26","44,841,045.23","944.56","3.50","33,766","120,025","32,301,173.64","33,011,019.81","977.64","3.55","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11355  :  โรงพยาบาลป่าตอง","187,008","51,819","188,984","15,874,588.56","28,511,152.50","152.46","1.01","4,425","16,598","1,190,524.38","2,216,563.50","500.92","3.75","5,311","19,956","1,473,565.37","2,870,299.50","540.44","3.76","5,614","20,780","1,503,743.62","2,909,595.50","518.27","3.70","7,287","26,216","2,315,478.95","6,879,502.50","944.08","3.60","9,879","34,741","3,699,013.72","4,881,638.00","494.14","3.52","7,842","28,001","2,331,520.49","3,202,595.50","408.39","3.57","5,400","19,981","1,690,362.19","2,617,520.00","484.73","3.70","6,061","22,711","1,670,379.84","2,933,438.00","483.99","3.75","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11356  :  โรงพยาบาลถลาง","197,716","134,702","317,393","33,727,323.41","41,961,986.69","212.23","1.61","28,230","46,141","5,560,873.75","3,915,431.91","138.70","1.63","14,374","35,469","4,250,787.29","4,727,192.92","328.87","2.47","9,505","32,111","3,839,690.85","5,006,876.92","526.76","3.38","30,051","57,433","3,809,236.85","6,537,240.10","217.54","1.91","24,970","64,924","6,814,614.97","8,688,002.27","347.94","2.60","15,421","46,462","5,657,918.78","7,743,998.32","502.17","3.01","12,151","34,853","3,794,200.92","5,343,244.25","439.74","2.87","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","76,451","37,304","105,434","4,651,899,453.70","8,672,686,601.50","113,441.11","1.38","5,042","14,221","656,609,346.70","1,206,751,129.00","239,339.77","2.82","5,492","14,369","638,997,343.98","1,154,181,434.00","210,156.85","2.62","5,225","14,224","714,822,960.46","1,282,418,682.50","245,438.98","2.72","5,309","15,012","695,025,652.15","1,332,973,282.25","251,078.03","2.83","5,590","16,565","654,843,265.29","1,228,825,389.75","219,825.65","2.96","5,805","17,279","660,548,029.88","1,275,135,863.75","219,661.65","2.98","4,827","13,750","631,052,844.32","1,192,400,736.25","247,027.29","2.85","14","14","10.92","84.00","6.00","1.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"41436  :  โรงพยาบาลฉลอง","86,355","48,930","122,100","24,186,649.05","4,956,724.58","57.40","1.41","11,911","18,918","339,652.79","582,942.26","48.94","1.59","3,661","10,706","359,161.76","615,354.45","168.08","2.92","3,873","11,509","377,172.21","659,903.70","170.39","2.97","9,896","20,497","3,044,015.56","761,310.12","76.93","2.07","10,655","28,901","12,661,329.53","780,450.08","73.25","2.71","4,879","18,254","5,353,387.35","810,273.40","166.07","3.74","4,055","13,315","2,051,929.85","746,490.57","184.09","3.28","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","18,262","11,183","21,422","1,050,860.80","815,280.28","44.64","1.17","3,633","4,582","537,151.02","86,739.75","23.88","1.26","755","2,096","71,874.82","130,565.17","172.93","2.78","648","1,587","43,699.60","72,038.18","111.17","2.45","1,212","2,511","108,402.09","139,524.88","115.12","2.07","1,995","3,159","47,776.90","78,507.30","39.35","1.58","1,076","2,775","108,221.78","122,755.25","114.08","2.58","1,084","2,701","76,211.21","98,450.00","90.82","2.49","780","2,011","57,523.38","86,699.75","111.15","2.58","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","608,152","197,592","763,170","241,142,039.34","323,332,658.52","531.66","1.25","22,590","85,533","32,577,582.47","43,273,689.93","1,915.61","3.79","25,100","98,083","35,338,502.40","47,431,414.33","1,889.70","3.91","25,550","98,424","36,020,107.35","48,097,814.27","1,882.50","3.85","26,297","101,378","34,747,836.56","46,587,442.61","1,771.59","3.86","10,445","39,836","11,958,477.64","16,273,336.47","1,558.00","3.81","43,978","169,425","38,779,439.21","52,482,957.58","1,193.39","3.85","30,406","119,014","33,398,017.66","44,843,272.57","1,474.82","3.91","13,226","51,477","18,322,076.05","24,342,730.76","1,840.52","3.89","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","215,146","69,384","224,864","49,723,934.96","65,496,378.19","304.43","1.05","7,943","27,746","3,187,068.84","5,212,185.12","656.20","3.49","8,175","29,436","4,336,686.22","6,701,863.59","819.80","3.60","8,312","29,652","4,193,664.45","6,514,671.58","783.77","3.57","9,759","31,024","6,632,245.61","8,847,936.79","906.64","3.18","10,446","30,025","9,943,788.40","12,049,487.64","1,153.50","2.87","15,834","44,280","16,750,809.49","19,164,844.95","1,210.36","2.80","8,915","32,701","4,679,671.95","7,005,388.52","785.80","3.67","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","166,223","81,830","325,991","40,160,777.30","86,191,377.15","518.53","1.96","9,062","36,013","8,219,513.48","16,029,693.60","1,768.89","3.97","11,502","46,441","7,992,787.83","10,898,074.70","947.49","4.04","9,696","38,079","5,539,425.88","10,544,556.00","1,087.52","3.93","9,859","39,230","6,124,411.12","8,344,512.50","846.39","3.98","11,596","45,538","4,159,007.63","22,276,873.75","1,921.08","3.93","11,312","44,713","2,864,398.77","8,057,982.50","712.34","3.95","9,103","36,518","2,526,623.45","5,358,542.10","588.66","4.01","9,700","39,459","2,734,609.14","4,681,142.00","482.59","4.07","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11358  :  โรงพยาบาลดอนสัก","94,022","31,465","98,362","10,434,393.16","13,655,609.56","145.24","1.05","3,373","10,699","960,115.03","1,407,467.81","417.27","3.17","3,645","11,982","1,543,812.95","2,042,071.74","560.24","3.29","3,337","10,997","1,452,541.01","1,915,089.95","573.90","3.30","3,127","10,219","942,881.41","1,350,274.35","431.81","3.27","4,606","14,368","1,986,351.55","2,346,820.47","509.51","3.12","5,570","16,552","1,350,105.16","1,712,233.48","307.40","2.97","3,457","10,497","994,437.13","1,317,008.17","380.97","3.04","4,284","12,862","1,191,955.21","1,547,985.93","361.34","3.00","66","186","12,193.71","16,657.66","252.39","2.82","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","82,368","43,192","118,301","4,740,615.74","7,561,863.47","91.81","1.44","6,967","15,878","612,602.92","993,256.30","142.57","2.28","4,992","13,108","673,310.94","1,011,422.24","202.61","2.63","5,589","14,151","651,558.68","1,055,034.02","188.77","2.53","8,671","19,850","624,894.30","990,726.89","114.26","2.29","4,247","12,611","484,672.67","811,583.06","191.10","2.97","5,267","17,474","685,057.51","1,032,679.82","196.07","3.32","4,521","15,070","546,132.33","926,439.33","204.92","3.33","2,938","10,159","462,386.39","740,721.81","252.12","3.46","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11360  :  โรงพยาบาลไชยา","165,178","108,305","214,962","67,757,654.08","30,679,015.52","185.73","1.30","15,842","26,637","6,331,654.26","2,835,085.28","178.96","1.68","27,136","39,456","10,679,967.44","4,049,197.37","149.22","1.45","17,938","30,277","5,740,625.67","4,985,742.82","277.94","1.69","15,830","28,525","12,613,059.13","7,479,592.79","472.49","1.80","8,364","22,909","10,821,055.97","2,870,771.09","343.23","2.74","9,109","26,794","10,913,818.86","2,917,406.51","320.28","2.94","7,003","21,284","6,305,602.16","2,773,901.73","396.10","3.04","7,083","19,080","4,351,870.59","2,767,317.93","390.70","2.69","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11361  :  โรงพยาบาลท่าชนะ","131,357","80,731","149,320","17,668,800.98","13,312,659.24","101.35","1.14","11,885","19,090","4,047,426.17","1,071,796.25","90.18","1.61","17,439","25,230","4,212,336.34","1,252,030.65","71.79","1.45","16,780","25,318","2,242,509.95","1,265,768.75","75.43","1.51","9,702","18,695","1,030,184.34","1,350,988.02","139.25","1.93","6,725","15,511","1,906,432.24","2,486,473.43","369.74","2.31","6,202","15,098","1,057,838.96","1,580,700.13","254.87","2.43","6,257","16,124","1,970,904.20","2,580,928.41","412.49","2.58","5,741","14,254","1,201,168.78","1,723,973.60","300.29","2.48","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","105,389","66,292","128,895","14,484,761.95","10,403,073.46","98.71","1.22","14,213","22,067","4,470,042.64","1,374,520.00","96.71","1.55","17,212","26,177","4,491,054.17","1,365,621.89","79.34","1.52","11,220","19,747","1,726,480.12","1,593,117.57","141.99","1.76","8,440","16,919","1,191,885.33","1,622,086.25","192.19","2.00","5,764","15,556","838,794.03","1,328,407.50","230.47","2.70","5,325","15,689","1,026,782.74","1,622,929.00","304.78","2.95","4,118","12,740","739,722.92","1,496,391.25","363.38","3.09","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","79,558","48,398","107,209","21,351,180.98","27,763,207.71","348.97","1.35","12,596","18,721","415,835.75","734,731.12","58.33","1.49","9,448","15,504","422,057.33","697,590.12","73.83","1.64","5,059","11,290","446,757.85","769,204.86","152.05","2.23","6,112","12,930","477,620.44","816,416.62","133.58","2.12","3,683","10,654","2,558,597.97","3,324,092.26","902.55","2.89","4,746","16,038","8,398,087.55","10,577,878.48","2,228.80","3.38","3,961","12,694","5,535,926.50","6,926,649.35","1,748.71","3.20","2,793","9,378","3,096,297.59","3,916,644.90","1,402.31","3.36","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11364  :  โรงพยาบาลพนม","113,509","76,759","148,429","3,809,345.49","8,638,362.82","76.10","1.31","20,451","28,739","348,613.73","796,856.41","38.96","1.41","18,963","29,495","585,101.47","1,348,649.22","71.12","1.56","8,547","17,304","491,890.47","1,115,522.35","130.52","2.02","8,309","17,157","408,958.96","944,392.64","113.66","2.06","5,094","13,467","450,805.85","1,042,614.59","204.68","2.64","5,397","14,552","548,448.56","1,203,989.97","223.09","2.70","4,574","12,616","441,501.99","1,007,997.77","220.38","2.76","5,243","14,487","422,492.48","971,269.40","185.25","2.76","181","612","111,531.98","207,070.47","1,144.04","3.38","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11365  :  โรงพยาบาลท่าฉาง","93,257","59,417","132,139","12,292,573.51","19,447,493.24","208.54","1.42","10,833","18,336","3,732,382.84","5,602,941.16","517.21","1.69","11,788","20,099","2,206,534.83","3,086,813.52","261.86","1.71","10,948","19,747","2,516,976.57","3,859,055.30","352.49","1.80","7,433","16,558","955,383.36","1,617,704.06","217.64","2.23","5,484","16,702","723,360.18","1,313,879.80","239.58","3.05","5,350","17,177","925,376.09","1,705,707.84","318.82","3.21","3,653","11,481","619,845.33","1,149,177.70","314.58","3.14","3,928","12,039","612,714.31","1,112,213.86","283.15","3.06","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","205,606","118,821","269,846","12,654,617.04","18,834,857.99","91.61","1.31","22,471","43,591","1,367,698.01","2,381,550.24","105.98","1.94","28,762","51,938","1,742,864.24","2,969,940.96","103.26","1.81","21,423","45,525","1,892,496.80","3,221,863.91","150.39","2.13","18,474","38,470","1,596,246.37","2,540,715.96","137.53","2.08","10,298","30,888","1,977,239.28","2,394,460.19","232.52","3.00","9,341","31,940","2,135,673.00","3,025,220.61","323.86","3.42","8,052","27,494","1,942,399.34","2,301,106.12","285.78","3.41","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","77,014","49,388","106,463","16,058,379.99","7,927,635.50","102.94","1.38","10,392","17,057","4,328,792.42","886,183.50","85.28","1.64","9,995","16,953","3,047,458.62","984,590.50","98.51","1.70","8,584","16,003","2,483,628.52","981,884.00","114.39","1.86","6,408","14,165","2,188,929.19","1,063,200.50","165.92","2.21","3,698","10,655","996,989.97","914,078.50","247.18","2.88","3,590","10,639","1,200,090.49","1,198,922.00","333.96","2.96","3,253","10,026","902,277.90","913,073.00","280.69","3.08","3,468","10,965","910,212.88","985,703.50","284.23","3.16","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11368  :  โรงพยาบาลเคียนซา","134,766","89,457","198,383","7,384,262.74","11,081,453.75","82.23","1.47","13,365","23,294","894,203.98","1,340,543.75","100.30","1.74","19,122","29,484","908,200.99","1,364,542.75","71.36","1.54","13,616","24,399","1,076,982.66","1,595,687.00","117.19","1.79","11,338","22,876","874,865.57","1,303,825.50","115.00","2.02","8,731","25,751","834,717.76","1,262,649.75","144.62","2.95","10,535","34,461","1,055,117.78","1,604,426.75","152.29","3.27","6,857","20,552","857,180.61","1,288,865.75","187.96","3.00","5,893","17,566","882,993.39","1,320,912.50","224.15","2.98","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11369  :  โรงพยาบาลพระแสง","176,841","106,058","256,083","12,651,340.45","17,786,216.65","100.58","1.45","20,920","36,423","1,018,921.08","2,401,976.81","114.82","1.74","21,768","37,784","1,268,104.52","2,384,518.16","109.54","1.74","16,918","32,698","1,301,529.23","2,403,401.10","142.06","1.93","11,556","28,032","1,185,356.93","2,051,940.83","177.56","2.43","10,178","29,941","2,103,629.79","1,904,298.40","187.10","2.94","11,649","41,618","2,768,717.65","2,488,204.58","213.60","3.57","7,105","25,424","1,600,787.30","1,817,212.32","255.77","3.58","5,964","24,163","1,404,293.95","2,334,664.45","391.46","4.05","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11370  :  โรงพยาบาลพุนพิน","165,775","47,688","171,952","20,191,730.35","23,856,874.15","143.91","1.04","4,420","17,208","2,090,421.69","1,613,163.60","364.97","3.89","4,809","18,728","2,372,401.27","2,659,531.65","553.03","3.89","6,409","20,540","1,819,131.65","2,395,475.55","373.77","3.20","4,538","16,983","1,283,996.37","1,842,030.35","405.91","3.74","5,854","23,864","2,693,396.80","3,423,924.20","584.89","4.08","11,619","39,599","5,308,569.72","6,224,054.95","535.68","3.41","6,909","23,900","3,429,592.26","4,115,909.10","595.73","3.46","3,130","11,130","1,194,220.59","1,582,784.75","505.68","3.56","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11371  :  โรงพยาบาลชัยบุรี","81,133","56,544","127,202","15,647,617.69","22,730,784.95","280.17","1.57","9,015","15,912","2,693,174.60","1,034,165.50","114.72","1.77","11,358","18,830","2,194,345.11","1,025,045.50","90.25","1.66","8,209","16,380","1,457,674.92","1,601,931.20","195.14","2.00","6,966","15,381","1,030,487.51","1,699,604.50","243.99","2.21","6,429","17,299","5,972,573.62","10,679,317.25","1,661.12","2.69","6,440","18,983","1,346,301.04","4,899,295.00","760.76","2.95","4,407","13,447","481,661.90","902,419.25","204.77","3.05","3,720","10,970","471,398.99","889,006.75","238.98","2.95","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
