"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"41701  :  โรงพยาบาลหนองปรือ","61,914","40,724","133,805","10,920,452.63","9,153,499.38","147.84","2.16","2,672","11,085","361,056.38","553,235.70","207.05","4.15","2,613","10,817","449,154.51","636,689.75","243.66","4.14","2,825","10,741","407,279.57","599,890.50","212.35","3.80","2,498","10,992","450,840.05","666,999.50","267.01","4.40","2,150","8,693","399,231.13","567,964.00","264.17","4.04","2,783","11,975","502,032.73","740,834.50","266.20","4.30","2,430","10,117","507,955.05","657,824.00","270.71","4.16","2,588","8,959","715,873.34","789,007.50","304.87","3.46","2,523","10,153","567,233.31","686,848.86","272.23","4.02","2,632","9,710","817,032.43","816,178.07","310.10","3.69","5,141","13,049","2,798,024.61","1,578,561.00","307.05","2.54","9,869","17,514","2,944,739.52","859,466.00","87.09","1.77"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","827,403","443,683","1,365,813","344,535,979.64","354,094,635.95","427.96","1.65","30,754","111,868","23,003,160.13","26,963,317.74","876.74","3.64","31,569","115,846","24,913,632.71","28,798,544.25","912.24","3.67","31,570","117,421","26,825,391.78","31,993,373.86","1,013.41","3.72","32,718","108,033","24,755,815.59","28,101,545.86","858.90","3.30","27,800","100,829","23,000,719.19","27,145,902.00","976.47","3.63","33,182","122,418","28,646,032.60","33,643,853.58","1,013.92","3.69","26,078","92,940","25,692,895.31","27,926,678.22","1,070.89","3.56","29,306","98,724","26,216,002.42","27,429,102.69","935.96","3.37","37,867","119,529","31,230,168.55","31,576,738.61","833.89","3.16","38,862","105,539","30,152,210.82","29,092,690.67","748.62","2.72","60,124","134,628","39,919,152.61","30,941,920.06","514.64","2.24","63,853","138,038","40,180,797.93","30,480,968.41","477.36","2.16"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","374,472","234,586","684,727","89,876,950.57","121,736,343.55","325.09","1.83","15,139","56,356","4,844,781.03","7,483,678.08","494.33","3.72","14,630","56,078","4,993,847.38","7,725,340.73","528.05","3.83","16,404","58,122","5,570,107.04","8,584,205.40","523.30","3.54","12,084","46,956","4,548,689.85","7,082,971.57","586.14","3.89","12,717","49,466","4,829,844.23","7,468,250.79","587.27","3.89","15,216","57,950","5,324,579.91","8,393,303.86","551.61","3.81","13,666","49,316","5,068,498.19","7,306,250.91","534.63","3.61","13,565","48,572","5,477,116.07","7,321,797.06","539.76","3.58","15,645","51,518","5,977,792.05","8,508,152.05","543.83","3.29","17,666","51,299","6,799,984.25","9,650,919.84","546.30","2.90","39,684","75,087","18,464,594.77","22,436,418.76","565.38","1.89","48,170","84,007","17,977,115.80","19,775,054.50","410.53","1.74"
"11289  :  โรงพยาบาลเดิมบางนางบวช","196,787","127,824","422,315","51,890,010.33","66,309,132.10","336.96","2.15","8,657","32,890","3,275,053.29","5,237,923.98","605.05","3.80","8,157","31,805","3,145,304.07","5,006,010.98","613.71","3.90","9,482","37,420","3,407,446.88","5,715,387.25","602.76","3.95","8,407","35,633","4,005,082.35","6,475,929.35","770.30","4.24","7,544","29,669","3,216,712.88","5,195,569.10","688.70","3.93","9,827","38,878","3,750,779.50","6,171,975.15","628.06","3.96","8,115","31,219","3,598,978.65","5,482,331.50","675.58","3.85","8,028","29,512","3,339,533.06","5,097,741.89","635.00","3.68","10,773","37,069","4,569,655.02","5,999,900.20","556.94","3.44","9,598","30,160","3,962,178.80","4,588,099.85","478.03","3.14","15,626","38,767","6,562,506.33","5,581,664.75","357.20","2.48","23,610","49,293","9,056,779.50","5,756,598.10","243.82","2.09"
"11290  :  โรงพยาบาลด่านช้าง","196,446","128,023","433,838","33,440,464.10","50,472,181.40","256.93","2.21","8,386","32,242","2,612,518.53","3,973,231.30","473.79","3.84","8,284","31,324","2,548,836.69","3,882,411.10","468.66","3.78","8,979","33,490","2,765,833.40","4,242,699.70","472.51","3.73","7,372","29,921","2,590,416.70","3,942,549.80","534.80","4.06","6,900","27,876","2,665,917.40","4,003,789.50","580.26","4.04","8,788","35,339","3,179,249.37","4,840,131.70","550.77","4.02","7,199","27,636","2,637,183.50","3,931,460.00","546.11","3.84","7,594","28,541","2,752,442.08","4,125,939.50","543.32","3.76","9,415","33,168","3,072,075.80","4,617,594.50","490.45","3.52","10,995","36,137","2,530,996.68","3,849,027.40","350.07","3.29","20,482","55,560","3,083,496.70","4,577,803.70","223.50","2.71","23,629","62,604","3,001,497.25","4,485,543.20","189.83","2.65"
"11291  :  โรงพยาบาลบางปลาม้า","159,449","87,743","333,072","49,530,733.88","59,887,849.40","375.59","2.09","5,822","26,018","2,952,042.38","4,549,093.50","781.36","4.47","6,907","30,303","3,481,365.00","5,261,504.50","761.76","4.39","5,911","25,891","3,273,428.42","4,808,621.00","813.50","4.38","6,560","31,555","3,897,093.41","6,058,896.00","923.61","4.81","4,470","19,802","2,536,983.80","3,705,921.00","829.07","4.43","5,951","26,348","3,685,745.32","5,311,347.00","892.51","4.43","6,263","29,142","4,003,579.02","5,959,565.50","951.55","4.65","6,179","26,150","3,804,995.33","5,070,451.50","820.59","4.23","5,435","21,350","3,402,880.88","4,101,744.00","754.69","3.93","8,271","29,248","4,673,186.55","4,843,287.00","585.57","3.54","13,546","39,242","7,760,086.68","6,368,894.90","470.17","2.90","12,428","28,023","6,059,347.09","3,848,523.50","309.67","2.25"
"11292  :  โรงพยาบาลศรีประจันต์","154,550","97,806","319,472","43,244,575.88","73,629,662.37","476.41","2.07","6,351","27,786","2,340,656.07","5,165,893.21","813.40","4.38","6,510","27,834","2,182,866.63","4,822,088.11","740.72","4.28","6,540","28,387","2,257,576.18","4,972,828.60","760.37","4.34","5,958","26,030","2,144,057.06","4,752,163.68","797.61","4.37","5,691","24,291","2,360,247.04","5,153,715.50","905.59","4.27","7,075","29,692","2,578,383.70","5,744,193.00","811.90","4.20","5,513","24,251","2,506,291.05","4,945,937.07","897.14","4.40","5,591","21,578","2,533,790.08","4,696,549.75","840.02","3.86","7,302","27,164","3,274,511.26","6,268,097.61","858.41","3.72","3,816","12,487","4,823,658.50","6,088,756.84","1,595.59","3.27","16,421","32,621","7,487,962.95","9,941,695.00","605.43","1.99","21,038","37,351","8,754,575.36","11,077,744.00","526.56","1.78"
"11293  :  โรงพยาบาลดอนเจดีย์","137,298","78,321","275,809","33,294,243.64","51,504,771.10","375.13","2.01","5,803","24,415","2,043,958.56","4,092,851.30","705.30","4.21","5,570","22,669","1,984,371.60","3,909,608.90","701.90","4.07","5,826","24,487","2,353,256.93","4,625,042.50","793.86","4.20","5,858","23,102","1,884,564.29","3,793,330.20","647.55","3.94","5,554","22,486","2,126,309.38","4,226,639.60","761.01","4.05","5,990","25,879","2,700,567.77","5,266,874.90","879.28","4.32","4,821","20,766","2,387,479.24","4,514,778.10","936.48","4.31","5,267","19,785","2,522,270.22","4,157,012.10","789.26","3.76","6,391","23,057","2,833,625.39","4,892,232.70","765.49","3.61","6,263","21,482","2,798,766.60","4,313,535.00","688.73","3.43","7,105","18,499","4,116,368.69","3,320,738.40","467.38","2.60","13,873","29,182","5,542,704.97","4,392,127.40","316.60","2.10"
"11294  :  โรงพยาบาลสามชุก","171,721","100,816","319,624","40,034,326.64","57,251,576.70","333.40","1.86","6,932","28,312","3,218,205.83","4,730,985.22","682.48","4.08","6,705","26,216","2,635,965.19","3,880,227.73","578.71","3.91","6,817","26,945","3,255,082.46","4,762,017.95","698.55","3.95","7,803","26,373","3,436,595.64","4,876,245.70","624.92","3.38","5,863","23,639","3,308,375.89","4,750,792.86","810.30","4.03","7,069","27,210","3,562,849.62","5,062,544.11","716.16","3.85","6,270","24,205","3,423,136.67","4,876,181.35","777.70","3.86","6,538","23,209","3,141,641.88","4,470,850.58","683.83","3.55","7,922","25,836","3,745,918.61","5,297,437.01","668.70","3.26","7,218","23,193","3,351,628.95","4,728,758.90","655.13","3.21","14,663","30,583","3,584,459.83","5,049,394.43","344.36","2.09","17,016","33,903","3,370,466.07","4,766,140.86","280.10","1.99"
"11295  :  โรงพยาบาลอู่ทอง","245,394","166,952","631,089","77,105,684.59","90,418,812.38","368.46","2.57","10,864","49,247","3,709,584.06","6,936,575.40","638.49","4.53","10,606","49,974","3,675,073.21","6,842,610.56","645.16","4.71","10,596","52,241","3,832,341.25","7,339,253.86","692.64","4.93","10,340","49,925","3,937,451.42","7,634,526.15","738.35","4.83","9,757","46,684","3,745,247.76","7,138,639.20","731.64","4.78","11,067","52,947","4,480,475.44","8,301,266.00","750.09","4.78","10,174","47,601","4,450,987.43","8,039,050.69","790.16","4.68","9,877","43,322","4,677,316.34","7,799,539.80","789.67","4.39","11,344","48,768","4,660,335.93","8,118,038.79","715.62","4.30","11,834","50,831","5,265,775.71","7,767,379.67","656.36","4.30","25,595","62,051","15,972,290.40","6,915,238.58","270.18","2.42","34,898","77,498","18,698,805.64","7,586,693.68","217.40","2.22"
"11296  :  โรงพยาบาลหนองหญ้าไซ","126,148","82,031","277,277","16,530,937.00","17,662,100.96","140.01","2.20","4,669","21,632","780,576.16","1,502,362.52","321.77","4.63","4,282","19,125","589,087.52","1,122,959.00","262.25","4.47","6,593","29,345","973,143.86","1,974,035.75","299.41","4.45","4,163","19,210","687,121.98","1,364,970.27","327.88","4.61","3,362","15,099","551,174.06","1,039,091.29","309.07","4.49","5,509","25,274","898,827.36","1,760,933.81","319.65","4.59","5,059","22,632","1,061,963.58","1,715,208.75","339.04","4.47","5,133","20,058","1,135,540.55","1,465,853.30","285.57","3.91","6,526","21,798","1,106,867.59","1,435,505.00","219.97","3.34","5,368","17,302","1,092,690.08","1,116,891.00","208.06","3.22","14,522","32,383","3,818,273.10","1,673,589.01","115.25","2.23","16,845","33,419","3,835,671.16","1,490,701.26","88.50","1.98"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"10679  :  โรงพยาบาลนครปฐม","286,328","131,933","464,975","139,287,749.67","35,277,362,191.78","123,206.12","1.62","24,050","86,181","24,053,833.50","32,620,147.50","1,356.35","3.58","24,070","86,309","23,317,377.78","32,463,578.00","1,348.72","3.59","22,717","83,228","24,656,580.55","34,300,574.50","1,509.91","3.66","20,111","74,427","22,214,125.34","31,554,773.00","1,569.03","3.70","31,114","114,341","36,714,766.40","31,603,770,185.03","1,015,741.15","3.67","8,522","18,282","6,758,304.23","3,540,761,705.75","415,484.83","2.15","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","1,349","2,207","1,572,761.87","1,891,228.00","1,401.95","1.64","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","239,198","157,009","460,481","29,324,183.68","45,621,826.00","190.73","1.93","9,910","39,075","2,469,543.89","3,939,819.00","397.56","3.94","9,811","37,922","2,019,619.28","3,351,207.25","341.58","3.87","9,696","40,242","2,549,620.61","4,201,166.50","433.29","4.15","7,656","32,776","2,423,734.73","3,819,582.00","498.90","4.28","7,444","30,723","2,215,025.10","3,516,280.25","472.36","4.13","9,654","39,509","2,695,216.85","4,360,092.25","451.64","4.09","7,796","32,100","2,341,967.69","3,739,382.50","479.65","4.12","8,093","30,815","2,248,979.69","3,831,811.75","473.47","3.81","12,170","36,197","2,346,308.82","3,890,296.50","319.66","2.97","15,754","37,719","2,335,729.09","3,662,664.25","232.49","2.39","24,497","45,146","2,867,769.36","3,304,488.75","134.89","1.84","34,528","58,257","2,810,668.57","4,005,035.00","115.99","1.69"
"11298  :  โรงพยาบาลนครชัยศรี","106,261","62,430","238,262","8,602,237.58","21,400,496.35","201.40","2.24","6,594","28,214","1,004,618.91","2,434,167.45","369.15","4.28","6,690","27,593","990,973.60","2,436,222.00","364.16","4.12","6,996","30,355","1,071,425.87","2,752,616.50","393.46","4.34","5,797","25,072","992,147.38","2,495,056.75","430.40","4.32","5,867","24,249","938,407.21","2,329,462.75","397.04","4.13","6,756","28,103","968,399.86","2,577,155.20","381.46","4.16","4,407","18,532","715,490.95","1,778,616.90","403.59","4.21","4,053","15,862","598,874.51","1,462,418.65","360.82","3.91","6,111","18,658","668,976.25","1,638,645.65","268.15","3.05","9,159","21,624","652,923.04","1,496,134.50","163.35","2.36","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11299  :  โรงพยาบาลห้วยพลู","175,304","101,146","269,865","11,762,931.73","22,763,056.25","129.85","1.54","7,014","20,938","954,198.43","1,783,550.25","254.28","2.99","7,003","22,329","940,789.95","1,807,613.50","258.12","3.19","7,372","26,172","1,205,394.37","2,334,286.75","316.64","3.55","5,647","21,095","1,130,509.07","2,038,395.25","360.97","3.74","5,192","17,000","791,981.68","1,587,017.75","305.67","3.27","6,315","19,534","958,714.78","1,781,839.75","282.16","3.09","6,772","23,226","1,243,706.70","2,520,716.00","372.23","3.43","6,453","19,940","1,047,470.68","1,967,916.25","304.96","3.09","6,036","17,871","765,578.09","1,539,152.00","255.00","2.96","10,054","24,201","1,028,141.83","2,080,649.50","206.95","2.41","15,622","29,144","1,011,213.91","1,993,264.75","127.59","1.87","17,666","28,415","685,232.24","1,328,654.50","75.21","1.61"
"11300  :  โรงพยาบาลดอนตูม","181,657","90,773","239,856","14,216,933.27","26,815,118.85","147.61","1.32","6,407","21,661","1,312,115.45","2,390,796.25","373.15","3.38","6,293","22,085","1,257,750.71","2,333,060.45","370.74","3.51","6,288","23,015","1,447,146.92","2,830,425.20","450.13","3.66","5,297","19,303","1,509,814.14","2,832,812.40","534.80","3.64","4,977","15,951","998,378.83","1,841,347.10","369.97","3.20","6,320","20,051","1,267,125.81","2,286,814.85","361.84","3.17","5,692","18,774","1,303,214.25","2,423,270.60","425.73","3.30","5,047","15,378","1,183,497.23","2,208,209.70","437.53","3.05","6,244","18,292","1,203,751.12","2,279,896.90","365.13","2.93","9,384","18,869","907,758.97","1,756,376.20","187.17","2.01","11,793","20,082","809,777.62","1,898,373.70","160.97","1.70","17,031","26,395","1,016,602.22","1,733,735.50","101.80","1.55"
"11301  :  โรงพยาบาลบางเลน","215,592","119,874","361,621","32,577,131.18","23,525,368.00","109.12","1.68","7,711","28,703","1,296,932.90","1,868,088.50","242.26","3.72","8,058","30,124","1,322,141.34","1,792,277.00","222.42","3.74","7,765","30,669","1,529,480.41","2,136,395.50","275.13","3.95","6,711","25,200","1,274,546.16","1,826,124.00","272.11","3.76","6,528","25,190","1,260,258.58","1,790,131.50","274.22","3.86","8,560","32,399","1,718,490.93","2,283,503.00","266.76","3.78","7,394","27,566","1,504,889.83","2,109,480.00","285.30","3.73","7,523","27,062","1,590,483.83","2,072,074.00","275.43","3.60","8,524","27,039","1,896,857.05","1,880,117.00","220.57","3.17","11,554","29,104","2,984,469.02","1,788,269.50","154.77","2.52","19,226","41,141","8,012,646.19","2,078,240.50","108.10","2.14","20,320","37,424","8,185,934.94","1,900,667.50","93.54","1.84"
"11302  :  โรงพยาบาลสามพราน","396,000","242,479","727,072","84,445,915.50","90,457,904.50","228.43","1.84","16,419","60,636","4,569,967.26","7,308,366.00","445.12","3.69","17,281","64,632","4,760,838.04","7,627,550.00","441.38","3.74","16,112","60,625","4,662,812.98","7,498,249.50","465.38","3.76","13,446","52,220","4,348,328.09","6,942,786.50","516.35","3.88","13,946","52,684","4,282,199.28","6,947,333.00","498.16","3.78","17,089","64,371","5,313,338.55","8,280,348.00","484.54","3.77","13,931","52,755","4,622,577.69","7,055,446.50","506.46","3.79","15,567","53,686","6,269,530.60","7,414,483.50","476.29","3.45","21,127","58,941","7,185,901.07","6,707,254.00","317.47","2.79","21,095","56,383","7,935,500.50","6,948,847.50","329.41","2.67","27,134","65,779","10,752,537.57","10,296,683.50","379.48","2.42","49,332","84,360","19,742,383.87","7,430,556.50","150.62","1.71"
"11303  :  โรงพยาบาลพุทธมณฑล","151,577","104,282","295,179","20,743,508.70","21,904,198.85","144.51","1.95","7,332","26,816","1,285,062.17","1,970,720.70","268.78","3.66","7,227","26,104","1,099,438.08","1,745,144.60","241.48","3.61","7,040","26,631","1,322,491.45","2,023,557.90","287.44","3.78","6,057","22,471","1,204,146.96","1,912,854.25","315.81","3.71","5,208","17,571","998,884.59","1,511,716.80","290.27","3.37","7,611","26,284","1,184,003.18","1,892,047.45","248.59","3.45","6,031","21,101","1,192,699.89","1,807,811.20","299.75","3.50","6,220","20,074","1,144,251.66","1,751,848.30","281.65","3.23","8,458","22,950","1,184,130.56","1,654,498.35","195.61","2.71","10,219","24,564","2,323,703.40","2,063,466.40","201.92","2.40","14,687","28,695","2,726,392.22","1,823,084.15","124.13","1.95","18,192","31,918","5,078,304.54","1,747,448.75","96.06","1.75"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","52,285","28,788","97,137","46,771,730.60","57,834,315.78","1,106.14","1.86","3,133","10,317","4,648,920.34","5,760,042.26","1,838.51","3.29","3,040","10,184","4,552,468.18","5,591,463.02","1,839.30","3.35","3,328","10,852","5,274,645.21","6,538,835.04","1,964.79","3.26","2,663","9,017","4,470,597.52","5,559,084.04","2,087.53","3.39","2,749","9,154","4,499,707.19","5,521,898.00","2,008.69","3.33","3,699","11,997","6,204,102.53","7,618,485.80","2,059.61","3.24","2,495","8,883","4,131,275.15","5,138,949.50","2,059.70","3.56","2,465","8,560","4,170,069.91","5,140,672.10","2,085.47","3.47","2,848","9,927","4,687,245.09","5,843,652.50","2,051.84","3.49","2,368","8,246","4,132,699.48","5,121,233.52","2,162.68","3.48","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
