"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","60,088","181,672","8,643,224.16","13,876,326.52","0.00","0.00","5,247","15,984","758,365.77","1,243,947.27","237.08","3.05","5,351","15,681","705,175.24","1,128,339.15","210.87","2.93","5,371","16,366","779,263.14","1,254,309.42","233.53","3.05","5,421","16,142","675,576.28","1,102,095.28","203.30","2.98","4,871","15,022","700,668.92","1,122,611.71","230.47","3.08","4,749","14,606","711,406.76","1,135,409.59","239.08","3.08","4,618","13,993","699,686.28","1,133,361.99","245.42","3.03","4,802","14,944","702,285.45","1,145,951.98","238.64","3.11","4,836","14,372","754,438.28","1,171,300.96","242.20","2.97","4,929","14,576","672,248.68","1,081,610.26","219.44","2.96","4,944","14,587","777,345.45","1,220,038.87","246.77","2.95","4,949","15,399","706,763.91","1,137,350.04","229.81","3.11"
"11363  :  โรงพยาบาลบ้านตาขุน","0","42,712","141,581","5,007,201.71","8,418,630.36","0.00","0.00","3,651","12,243","418,668.39","730,669.88","200.13","3.35","3,739","12,606","404,643.09","707,517.90","189.23","3.37","3,412","11,589","431,671.21","764,884.36","224.17","3.40","3,768","13,236","430,085.84","719,234.31","190.88","3.51","3,310","10,956","407,265.13","667,250.84","201.59","3.31","3,478","11,543","419,190.15","690,341.82","198.49","3.32","3,101","9,997","410,218.49","697,132.07","224.81","3.22","3,324","10,945","418,517.38","703,770.17","211.72","3.29","3,636","11,222","377,708.81","628,671.68","172.90","3.09","3,694","11,902","438,762.06","728,827.35","197.30","3.22","3,650","12,160","429,641.57","693,234.14","189.93","3.33","3,949","13,182","420,829.59","687,095.84","173.99","3.34"
"11364  :  โรงพยาบาลพนม","0","55,373","208,088","5,201,967.91","12,211,559.30","0.00","0.00","4,354","16,649","417,536.54","977,655.25","224.54","3.82","4,359","17,032","433,444.01","1,119,447.50","256.81","3.91","4,221","16,545","401,293.41","896,061.84","212.29","3.92","4,717","17,885","415,505.70","980,777.61","207.92","3.79","4,320","16,320","409,588.66","1,018,562.25","235.78","3.78","4,257","16,824","456,591.30","1,060,559.84","249.13","3.95","4,155","15,808","434,414.98","1,047,998.94","252.23","3.80","4,458","16,390","409,323.47","924,148.69","207.30","3.68","5,348","19,145","451,016.07","1,095,292.34","204.80","3.58","5,439","19,375","477,488.18","1,067,885.11","196.34","3.56","4,867","17,773","413,307.18","968,128.69","198.92","3.65","4,878","18,342","482,458.41","1,055,041.24","216.29","3.76"
"11365  :  โรงพยาบาลท่าฉาง","0","53,703","182,678","10,144,582.18","18,352,453.50","0.00","0.00","4,548","15,788","737,023.07","1,358,079.40","298.61","3.47","4,367","15,191","2,131,170.68","3,434,209.50","786.40","3.48","4,407","15,577","714,596.51","1,334,980.50","302.92","3.53","4,784","17,403","824,346.46","1,527,400.60","319.27","3.64","4,068","14,523","649,000.40","1,207,492.70","296.83","3.57","4,380","15,353","747,497.14","1,387,290.60","316.73","3.51","4,055","14,326","730,108.79","1,365,110.40","336.65","3.53","4,242","14,906","748,422.53","1,394,262.40","328.68","3.51","4,603","14,661","712,426.21","1,332,875.00","289.57","3.19","4,871","15,130","737,628.95","1,358,794.50","278.96","3.11","4,843","15,094","759,373.00","1,420,375.60","293.28","3.12","4,535","14,726","652,988.44","1,231,582.30","271.57","3.25"
"11366  :  โรงพยาบาลบ้านนาสาร","0","109,844","408,049","17,944,010.41","29,567,347.16","0.00","0.00","9,376","37,141","1,785,318.42","3,050,003.00","325.30","3.96","9,324","37,584","1,656,822.44","2,905,156.11","311.58","4.03","9,096","35,251","1,484,891.34","2,624,367.70","288.52","3.88","10,142","40,454","1,899,616.41","2,968,414.60","292.69","3.99","8,365","30,544","1,384,954.49","2,285,515.70","273.22","3.65","8,806","31,389","1,404,109.09","2,349,245.10","266.78","3.56","8,510","30,898","1,432,170.94","2,417,363.00","284.06","3.63","8,332","30,048","1,273,057.82","2,186,953.60","262.48","3.61","9,100","31,390","1,312,687.25","2,194,780.90","241.18","3.45","9,330","33,793","1,382,232.45","2,129,992.60","228.30","3.62","9,651","34,314","1,514,234.65","2,282,183.50","236.47","3.56","9,812","35,243","1,413,915.11","2,173,371.35","221.50","3.59"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","58,042","197,577","7,337,566.25","12,146,250.50","0.00","0.00","4,778","17,010","647,463.72","993,952.50","208.03","3.56","4,635","16,224","615,918.36","1,015,587.50","219.11","3.50","4,751","15,936","598,222.94","905,787.50","190.65","3.35","5,041","17,467","600,294.74","919,079.00","182.32","3.46","4,446","15,352","588,643.19","995,935.50","224.01","3.45","4,616","15,785","554,045.35","976,065.00","211.45","3.42","4,093","14,295","582,133.80","979,484.50","239.31","3.49","4,490","15,906","613,244.28","1,048,017.00","233.41","3.54","4,645","15,890","502,536.94","875,794.50","188.55","3.42","5,943","17,995","755,423.70","1,220,396.00","205.35","3.03","5,323","17,838","614,074.92","1,050,739.00","197.40","3.35","5,281","17,879","665,564.31","1,165,412.50","220.68","3.39"
"11368  :  โรงพยาบาลเคียนซา","0","80,082","281,224","11,570,534.38","17,138,690.08","0.00","0.00","6,790","23,973","991,015.35","1,494,492.99","220.10","3.53","6,702","24,650","996,587.30","1,499,704.38","223.77","3.68","6,691","23,750","860,457.99","1,279,881.61","191.28","3.55","6,947","25,440","1,035,179.95","1,526,633.50","219.75","3.66","6,066","21,352","830,570.10","1,240,383.02","204.48","3.52","6,133","22,111","992,114.13","1,464,369.17","238.77","3.61","5,656","20,427","889,133.87","1,305,552.28","230.83","3.61","6,386","23,441","941,080.55","1,408,649.28","220.58","3.67","6,968","23,260","1,081,119.31","1,565,485.31","224.67","3.34","7,127","24,148","999,114.23","1,459,193.01","204.74","3.39","7,274","24,213","957,538.07","1,425,184.91","195.93","3.33","7,342","24,459","996,623.53","1,469,160.62","200.10","3.33"
"11369  :  โรงพยาบาลพระแสง","0","86,482","362,543","12,346,462.44","21,773,674.16","0.00","0.00","7,069","31,820","1,150,072.92","1,879,533.47","265.88","4.50","7,241","32,105","1,118,212.93","1,989,407.66","274.74","4.43","6,721","29,412","981,939.69","1,753,622.32","260.92","4.38","7,379","32,852","1,145,779.85","1,978,039.28","268.06","4.45","6,560","28,958","984,127.04","1,742,949.14","265.69","4.41","7,027","29,930","1,006,636.38","1,807,803.39","257.27","4.26","6,431","27,298","960,332.49","1,682,083.04","261.56","4.24","7,142","30,366","1,053,709.04","1,837,690.97","257.31","4.25","7,259","28,272","952,769.26","1,691,105.86","232.97","3.89","8,148","32,674","1,094,528.47","1,889,147.77","231.85","4.01","7,709","29,590","952,492.06","1,789,431.82","232.12","3.84","7,796","29,266","945,862.31","1,732,859.44","222.28","3.75"
"11370  :  โรงพยาบาลพุนพิน","0","77,863","273,709","11,548,260.97","17,472,534.30","0.00","0.00","6,678","23,537","939,337.19","1,469,933.85","220.12","3.52","6,553","24,334","1,139,219.19","1,688,859.90","257.72","3.71","5,988","21,914","909,882.92","1,383,615.40","231.06","3.66","6,680","25,676","950,673.76","1,470,857.40","220.19","3.84","5,712","20,492","810,352.00","1,249,361.05","218.73","3.59","5,903","21,577","1,096,759.78","1,585,787.75","268.64","3.66","5,474","19,066","895,369.49","1,362,787.10","248.96","3.48","5,966","20,778","879,942.08","1,353,121.85","226.81","3.48","7,408","23,468","858,343.18","1,322,851.30","178.57","3.17","7,566","25,596","1,213,797.88","1,757,544.40","232.30","3.38","6,889","22,731","971,523.60","1,456,386.70","211.41","3.30","7,046","24,540","883,059.90","1,371,427.60","194.64","3.48"
"11371  :  โรงพยาบาลชัยบุรี","0","53,184","156,136","5,240,073.82","11,435,418.65","0.00","0.00","4,484","13,542","527,030.55","1,162,400.20","259.23","3.02","4,464","13,197","338,343.07","758,476.50","169.91","2.96","4,341","13,126","519,370.44","1,175,771.25","270.85","3.02","4,732","13,990","329,963.30","765,918.00","161.86","2.96","4,382","12,982","392,189.50","881,003.45","201.05","2.96","4,570","13,300","517,067.28","1,161,213.00","254.09","2.91","3,873","11,613","305,670.92","681,882.00","176.06","3.00","4,396","13,016","585,466.14","1,224,994.00","278.66","2.96","4,262","12,252","343,684.40","718,180.25","168.51","2.87","4,647","13,247","546,191.80","1,124,802.25","242.05","2.85","4,576","13,180","329,345.20","685,718.50","149.85","2.88","4,457","12,691","505,751.22","1,095,059.25","245.69","2.85"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","119,043","425,334","14,317,897.34","33,377,012.71","0.00","0.00","9,811","35,726","1,173,592.44","3,108,726.71","316.86","3.64","9,959","37,551","1,200,411.30","3,189,235.00","320.24","3.77","9,177","33,086","924,854.31","2,428,524.32","264.63","3.61","10,178","36,077","1,157,973.76","2,915,651.09","286.47","3.54","9,282","32,758","1,222,609.67","3,064,590.78","330.16","3.53","9,517","33,854","1,225,743.26","2,693,734.31","283.04","3.56","8,918","30,943","1,026,318.49","2,243,316.55","251.55","3.47","9,587","33,758","1,295,441.76","2,802,679.70","292.34","3.52","9,789","34,276","1,288,392.07","2,590,161.30","264.60","3.50","10,517","36,281","1,226,882.29","2,512,082.25","238.86","3.45","11,459","40,830","1,364,293.05","3,120,955.00","272.36","3.56","10,849","40,194","1,211,384.94","2,707,355.70","249.55","3.70"
"11654  :  โรงพยาบาลวิภาวดี","0","34,581","115,454","3,827,256.53","5,945,670.64","0.00","0.00","3,075","10,259","368,160.42","561,725.80","182.68","3.34","3,360","11,196","385,728.09","594,189.15","176.84","3.33","2,920","9,713","293,383.83","461,511.41","158.05","3.33","3,006","10,251","316,684.33","491,589.00","163.54","3.41","2,694","8,985","304,640.72","467,340.84","173.47","3.34","2,729","8,750","332,755.50","509,045.35","186.53","3.21","2,448","7,737","268,622.71","424,364.17","173.35","3.16","2,554","8,182","292,768.42","443,368.77","173.60","3.20","2,706","9,015","301,272.88","467,449.46","172.75","3.33","3,000","10,307","323,538.66","514,039.24","171.35","3.44","3,088","10,556","324,952.12","515,459.89","166.92","3.42","3,001","10,503","314,748.85","495,587.56","165.14","3.50"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","55,120","174,036","0.00","52,065,664.34","0.00","0.00","4,968","14,799","0.00","4,587,503.72","923.41","2.98","4,985","14,849","0.00","4,258,146.70","854.19","2.98","4,323","12,829","0.00","3,803,118.21","879.74","2.97","4,932","14,504","0.00","4,062,458.63","823.69","2.94","4,250","12,516","0.00","3,794,552.24","892.84","2.94","4,474","29,568","0.00","9,361,293.81","2,092.38","6.61","4,522","13,203","0.00","3,868,564.41","855.50","2.92","4,804","13,744","0.00","4,031,807.28","839.26","2.86","4,153","11,602","0.00","3,340,554.97","804.37","2.79","5,065","13,606","0.00","4,066,269.92","802.82","2.69","4,250","11,285","0.00","3,652,421.98","859.39","2.66","4,394","11,531","0.00","3,238,972.47","737.14","2.62"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","75,711","255,491","15,513,781.39","23,219,897.96","0.00","0.00","7,000","22,081","1,342,064.97","2,010,482.94","287.21","3.15","6,676","22,943","1,447,251.44","2,154,655.76","322.75","3.44","6,334","21,670","1,125,583.44","1,680,228.38","265.27","3.42","6,884","24,034","1,670,382.05","2,455,675.79","356.72","3.49","6,187","20,726","1,121,209.79","1,705,456.34","275.65","3.35","5,953","19,878","1,305,360.27","1,955,646.95","328.51","3.34","5,329","17,749","1,272,960.23","1,905,358.86","357.55","3.33","5,637","18,560","1,229,640.86","1,833,760.61","325.31","3.29","6,417","21,646","1,146,663.64","1,746,478.30","272.16","3.37","6,767","22,752","1,442,170.17","2,146,444.24","317.19","3.36","6,568","22,630","1,190,112.16","1,783,887.73","271.60","3.45","5,959","20,822","1,220,382.37","1,841,822.06","309.08","3.49"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","13,166","44,224","26,916,661.02","33,522,127.15","0.00","0.00","1,132","4,253","2,768,332.20","3,426,275.20","3,026.74","3.76","1,139","3,677","2,441,460.37","3,005,756.35","2,638.94","3.23","980","3,302","2,242,415.67","2,792,319.25","2,849.31","3.37","1,141","4,004","2,086,863.51","2,574,884.60","2,256.69","3.51","961","3,319","2,074,897.12","2,601,075.00","2,706.63","3.45","1,027","3,286","2,074,118.85","2,564,554.00","2,497.13","3.20","1,078","3,835","2,465,211.42","3,080,886.75","2,857.97","3.56","1,156","3,521","1,947,106.04","2,443,471.35","2,113.73","3.05","1,135","3,780","2,434,410.19","3,053,953.50","2,690.71","3.33","1,190","3,951","2,446,852.40","3,061,110.50","2,572.36","3.32","1,075","3,531","1,886,759.01","2,359,587.35","2,194.96","3.28","1,152","3,765","2,048,234.24","2,558,253.30","2,220.71","3.27"
"14862  :  โรงพยาบาลกองบิน7","0","9,713","33,207","8,623,066.00","10,919,077.62","0.00","0.00","822","2,762","533,380.71","678,716.46","825.69","3.36","949","3,345","663,632.43","838,705.66","883.78","3.52","866","2,925","736,438.85","931,887.95","1,076.08","3.38","888","3,011","638,387.52","826,395.56","930.63","3.39","739","2,396","480,863.35","621,702.87","841.28","3.24","732","2,466","882,914.01","1,117,527.35","1,526.68","3.37","643","2,082","687,282.91","871,691.95","1,355.66","3.24","705","2,232","693,225.88","878,414.15","1,245.98","3.17","874","3,067","1,040,633.08","1,298,810.13","1,486.05","3.51","932","3,526","780,405.93","989,706.10","1,061.92","3.78","900","3,070","803,549.68","1,012,574.95","1,125.08","3.41","663","2,325","682,351.65","852,944.49","1,286.49","3.51"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","3,495","13,596","5,267,716.43","6,769,834.25","0.00","0.00","1,985","7,752","3,018,064.52","3,883,861.25","1,956.61","3.91","1,510","5,844","2,249,651.91","2,885,973.00","1,911.24","3.87","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","7,319","11,254","4,857,207.75","577,630,117.83","0.00","0.00","683","1,075","488,932.43","61,211,903.79","89,622.11","1.57","669","1,007","429,011.32","51,101,410.74","76,384.77","1.51","625","973","406,310.18","49,963,454.30","79,941.53","1.56","656","1,006","442,475.14","54,245,840.50","82,691.83","1.53","525","768","352,145.01","43,086,419.00","82,069.37","1.46","557","841","388,669.50","46,028,101.50","82,635.73","1.51","610","954","430,583.10","51,534,844.00","84,483.35","1.56","586","883","343,548.41","40,714,308.50","69,478.34","1.51","575","872","405,139.36","46,897,174.00","81,560.30","1.52","592","958","420,579.66","50,463,866.50","85,243.02","1.62","647","989","384,630.85","43,402,299.00","67,082.38","1.53","594","928","365,182.79","38,980,496.00","65,623.73","1.56"
"10743  :  โรงพยาบาลระนอง","0","152,859","543,666","62,138,067.47","88,840,616.50","0.00","0.00","12,376","43,412","5,177,743.86","7,417,030.25","599.31","3.51","12,151","43,412","5,212,934.06","7,499,182.50","617.17","3.57","14,440","46,573","5,121,521.25","7,441,299.00","515.33","3.23","12,820","45,492","5,305,529.34","7,558,389.00","589.58","3.55","11,813","43,002","5,030,693.66","7,153,633.50","605.57","3.64","12,460","44,728","5,543,451.70","7,784,789.50","624.78","3.59","11,407","40,688","4,919,518.41","7,018,018.25","615.24","3.57","13,586","48,975","5,468,057.15","7,789,036.00","573.31","3.60","12,950","45,720","4,819,475.64","6,970,494.25","538.26","3.53","13,525","48,714","5,128,350.33","7,343,068.50","542.93","3.60","13,083","47,355","5,373,949.56","7,657,880.75","585.33","3.62","12,248","45,595","5,036,842.51","7,207,795.00","588.49","3.72"
"11323  :  โรงพยาบาลละอุ่น","0","16,843","55,805","2,183,963.77","3,631,523.35","0.00","0.00","1,475","4,824","184,837.33","320,776.61","217.48","3.27","1,300","4,191","187,657.14","308,782.74","237.53","3.22","1,312","4,328","171,908.61","277,738.60","211.69","3.30","1,417","4,700","189,061.14","310,181.98","218.90","3.32","1,198","3,969","132,725.96","227,270.78","189.71","3.31","1,387","4,590","209,906.01","333,862.78","240.71","3.31","1,266","4,234","170,311.92","287,434.07","227.04","3.34","1,354","4,357","186,760.78","309,603.89","228.66","3.22","1,583","5,239","186,527.69","310,680.88","196.26","3.31","1,740","5,623","196,074.11","331,457.96","190.49","3.23","1,421","5,065","183,815.45","312,106.44","219.64","3.56","1,390","4,685","184,377.63","301,626.62","217.00","3.37"
"11372  :  โรงพยาบาลกะเปอร์","0","34,691","119,939","4,733,582.53","8,540,222.95","0.00","0.00","2,956","10,046","363,603.74","682,662.75","230.94","3.40","3,105","10,208","410,889.28","751,440.00","242.01","3.29","2,773","9,705","397,556.87","720,604.00","259.86","3.50","3,029","11,017","395,143.36","729,874.75","240.96","3.64","2,669","9,512","349,216.37","641,016.00","240.17","3.56","2,569","8,937","407,582.46","745,941.25","290.36","3.48","2,248","8,090","306,212.53","577,788.75","257.02","3.60","2,843","10,130","379,737.95","666,756.50","234.53","3.56","3,541","12,102","473,722.78","844,101.00","238.38","3.42","3,217","10,576","410,340.74","716,477.70","222.72","3.29","2,927","9,824","396,861.86","689,223.85","235.47","3.36","2,814","9,792","442,714.59","774,336.40","275.17","3.48"
"11373  :  โรงพยาบาลกระบุรี","0","55,720","200,760","7,532,089.93","12,908,856.98","0.00","0.00","4,510","16,091","701,161.33","1,162,852.32","257.84","3.57","4,613","16,864","664,276.21","1,166,880.86","252.95","3.66","4,176","14,751","599,002.80","1,028,158.70","246.21","3.53","4,671","17,131","632,205.02","1,098,406.43","235.15","3.67","4,199","15,138","579,832.28","991,646.59","236.16","3.61","4,236","14,985","597,239.23","1,026,093.08","242.23","3.54","4,037","14,429","557,155.27","948,920.20","235.06","3.57","5,031","17,897","666,749.73","1,157,052.30","229.98","3.56","5,649","19,501","654,196.43","1,117,962.50","197.90","3.45","5,346","19,480","641,134.03","1,085,382.30","203.03","3.64","4,664","17,530","650,620.16","1,117,531.18","239.61","3.76","4,588","16,963","588,517.44","1,007,970.52","219.70","3.70"
