"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","47","58","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6","8","8","21","4","4","5","23","24","38","11","11","19","3","3","4","4","6","7"
"11375  :  โรงพยาบาลปากน้ำชุมพร","188","188","608","26","26","79","18","18","56","36","36","123","0","0","0","24","24","54","84","84","296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","77","87","144","16","16","33","4","4","9","9","9","16","12","14","26","2","2","4","30","30","37","2","2","4","0","0","0","5","5","7","4","5","8","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","106","108","278","52","53","136","10","11","21","0","0","0","1","1","2","16","16","51","27","27","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","311","329","1,157","45","46","144","31","33","102","53","53","225","11","14","44","77","79","267","97","98","353","6","6","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","80","81","244","1","1","2","0","0","0","78","78","238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","66","66","212","1","1","4","26","26","92","19","19","54","2","2","6","17","17","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11381  :  โรงพยาบาลละแม","596","599","1,904","112","112","334","175","175","518","64","64","234","4","4","11","74","74","229","133","133","466","36","36","111","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","301","302","1,197","110","110","413","18","18","72","4","4","9","0","0","0","161","162","674","8","8","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11383  :  โรงพยาบาลสวี","222","232","723","6","6","18","11","13","25","44","45","141","18","22","49","65","65","233","71","72","238","0","0","0","0","0","0","7","8","17","1","1","2","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","84","86","257","1","1","1","1","1","1","59","59","170","2","2","7","0","0","0","21","21","74","0","0","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","563","576","1,191","48","48","111","58","58","123","74","74","157","65","65","131","47","49","103","253","253","486","29","29","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","430","431","620","0","0","0","0","0","0","0","0","0","21","21","27","50","50","67","175","175","210","184","185","316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","417","422","928","7","7","12","116","116","246","155","156","324","62","63","131","4","4","6","54","54","143","22","22","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","600","636","805","9","9","13","6","6","8","42","42","61","107","109","142","225","225","269","217","221","277","24","24","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","33","42","86","5","5","9","8","9","16","10","11","21","2","2","3","7","7","20","7","7","15","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","333","333","634","0","0","0","5","5","8","4","4","8","54","54","101","260","260","499","2","2","2","2","2","4","2","2","2","4","4","10","0","0","0","0","0","0","0","0","0"
"11392  :  โรงพยาบาลระโนด","256","258","813","31","31","74","20","20","67","125","125","435","53","53","149","28","28","84","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","116","116","392","0","0","0","0","0","0","59","59","209","4","4","10","53","53","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","261","263","421","1","1","1","4","4","11","2","2","2","34","34","84","1","1","1","196","196","291","25","25","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11395  :  โรงพยาบาลสะเดา","1,175","1,312","2,801","281","302","722","126","133","312","148","152","314","230","237","484","206","218","428","250","259","522","11","11","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11396  :  โรงพยาบาลนาหม่อม","293","295","761","5","5","13","5","5","17","1","1","2","140","140","319","141","143","407","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","26","31","58","6","6","14","13","14","22","3","3","5","5","5","7","0","0","0","1","1","2","2","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","312","312","1,011","0","0","0","2","2","4","59","59","160","82","82","264","113","113","386","41","41","140","15","15","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","1,954","1,975","3,947","214","214","318","105","108","217","504","504","934","386","386","814","278","278","603","450","450","1,008","3","4","6","3","3","7","13","15","19","7","7","10","1","1","1","4","5","10"
"11402  :  โรงพยาบาลควนโดน","101","118","254","0","0","0","1","1","2","44","48","99","62","67","148","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","155","158","473","12","13","28","10","10","24","16","16","50","13","13","39","5","6","17","34","34","103","26","26","92","17","17","50","21","21","68","0","0","0","0","0","0","2","2","2"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","407","410","1,142","74","74","219","47","47","132","10","10","25","4","4","8","95","95","289","89","89","239","4","4","12","3","3","7","11","11","26","55","55","147","12","12","27","6","6","11"
"11406  :  โรงพยาบาลทุ่งหว้า","239","244","733","22","22","59","37","37","116","91","91","291","75","75","226","6","6","16","7","7","12","1","1","2","0","0","0","4","4","10","0","0","0","0","0","0","1","1","1"
"28786  :  โรงพยาบาลมะนัง","209","223","674","36","36","133","45","45","148","43","43","138","26","26","79","3","3","5","7","7","11","4","4","8","3","3","5","17","17","49","26","26","76","9","9","15","4","4","7"
"10683  :  โรงพยาบาลตรัง","31","34","58","2","2","4","8","9","19","5","5","11","4","5","6","1","1","1","4","4","7","5","5","7","0","0","0","0","0","0","2","2","2","0","0","0","1","1","1"
"11407  :  โรงพยาบาลกันตัง","999","1,004","2,952","795","796","2,388","107","107","316","95","95","234","1","1","1","1","1","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","8"
"11408  :  โรงพยาบาลย่านตาขาว","859","860","2,195","183","183","443","58","58","142","144","144","345","161","161","410","155","155","425","154","154","421","4","4","7","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11409  :  โรงพยาบาลปะเหลียน","378","379","1,219","63","63","191","12","12","39","57","57","191","89","89","300","60","60","205","93","93","276","0","0","0","1","1","4","0","0","0","2","2","5","1","1","4","1","1","4"
"11410  :  โรงพยาบาลสิเกา","254","254","466","0","0","0","0","0","0","0","0","0","31","31","60","131","131","248","57","57","100","33","33","53","0","0","0","0","0","0","2","2","5","0","0","0","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","262","263","728","3","3","6","0","0","0","1","1","2","119","119","331","88","88","236","52","52","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","261","266","570","7","7","14","4","4","6","81","81","169","126","126","290","33","33","62","5","5","10","3","3","6","0","0","0","2","2","4","1","1","1","1","1","1","3","3","7"
"11413  :  โรงพยาบาลนาโยง","231","242","636","5","5","12","4","4","9","86","87","217","76","78","201","46","47","150","15","16","38","4","4","5","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","8","8","35","4","4","14","2","2","9","0","0","0","0","0","0","2","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","13","13","45","0","0","0","0","0","0","11","11","38","0","0","0","1","1","4","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","58","66","117","10","10","19","8","9","14","5","5","15","15","15","26","5","5","13","6","6","8","1","1","2","0","0","0","10","10","15","4","5","5","0","0","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","5","6","8","0","0","0","3","4","6","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","97","98","285","1","1","2","1","1","3","1","1","1","34","34","102","40","40","119","20","20","57","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","420","420","1,291","0","0","0","0","0","0","3","3","7","115","115","343","189","189","584","109","109","344","4","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","211","211","578","208","208","575","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11418  :  โรงพยาบาลปากพะยูน","287","287","1,008","0","0","0","0","0","0","0","0","0","128","128","476","96","96","322","63","63","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
