"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","407","411","1,127","0","0","0","2","2","4","131","131","344","60","60","145","112","112","306","105","105","324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","767","774","1,993","7","8","11","84","84","192","256","256","607","97","97","233","24","24","61","295","296","873","0","0","0","1","1","1","3","3","6","0","0","0","1","1","2","4","4","7"
"11402  :  โรงพยาบาลควนโดน","102","109","358","1","1","2","17","17","55","25","25","79","7","9","23","56","56","198","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","232","240","672","26","26","63","46","46","132","31","31","96","49","49","154","49","49","124","13","13","36","0","0","0","0","0","0","5","5","11","5","5","8","5","5","21","11","11","27"
"11404  :  โรงพยาบาลท่าแพ","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"11405  :  โรงพยาบาลละงู","1,264","1,314","4,607","1","1","2","154","154","596","195","195","775","97","97","358","256","256","962","95","95","345","0","0","0","0","0","0","15","15","41","35","35","107","218","218","638","248","248","783"
"11406  :  โรงพยาบาลทุ่งหว้า","127","132","296","8","9","14","106","107","241","3","3","6","6","7","21","1","1","3","2","2","3","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","1","1","3"
"28786  :  โรงพยาบาลมะนัง","16","19","35","4","4","7","1","1","2","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","2","4","4","9","1","2","4","4","4","7","2","2","3"
"10683  :  โรงพยาบาลตรัง","111","114","226","11","11","14","46","46","95","15","15","27","14","14","34","15","16","40","7","7","10","0","0","0","0","0","0","3","3","4","0","0","0","1","1","1","1","1","1"
"11407  :  โรงพยาบาลกันตัง","738","750","2,176","32","35","81","4","4","10","30","30","60","518","518","1,717","159","159","301","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","0","2","2","3"
"11408  :  โรงพยาบาลย่านตาขาว","588","592","1,540","26","27","47","85","85","224","153","153","361","3","3","8","4","4","9","7","8","17","0","0","0","0","0","0","2","2","5","25","25","84","164","164","507","121","121","278"
"11409  :  โรงพยาบาลปะเหลียน","435","437","1,478","2","2","5","140","140","486","62","62","211","56","56","187","80","80","285","17","17","49","0","0","0","1","1","1","1","1","4","0","0","0","2","2","7","75","76","243"
"11410  :  โรงพยาบาลสิเกา","631","649","1,895","14","15","37","149","149","426","39","39","108","64","67","129","43","43","142","268","268","854","0","0","0","0","0","0","2","2","3","0","0","0","65","66","196","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","557","561","1,405","20","20","43","10","10","21","318","318","816","121","121","306","88","88","210","2","2","3","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","1","1","4"
"11412  :  โรงพยาบาลวังวิเศษ","192","203","418","14","15","25","5","5","10","69","70","131","60","60","153","29","29","49","2","2","3","0","0","0","0","0","0","3","3","6","8","8","18","5","5","9","6","6","14"
"11413  :  โรงพยาบาลนาโยง","340","358","866","45","49","105","37","37","103","74","76","205","35","35","92","60","60","144","84","85","179","0","0","0","0","0","0","3","3","7","6","6","13","3","3","7","4","4","11"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","460","463","1,589","12","12","30","226","227","810","183","183","659","2","2","6","8","8","33","0","0","0","0","0","0","0","0","0","0","0","0","21","21","34","10","10","17","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","176","182","458","0","0","0","0","0","0","23","23","41","16","16","47","135","135","350","8","8","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","1,104","1,153","2,427","15","15","25","18","18","39","17","17","31","10","10","15","702","705","1,527","327","340","698","0","0","0","0","0","0","13","14","21","7","8","17","13","13","31","13","13","23"
"11414  :  โรงพยาบาลกงหรา","304","308","912","2","2","5","2","2","4","0","0","0","2","2","6","2","2","3","4","4","8","0","0","0","5","5","12","195","195","654","92","93","214","2","2","5","1","1","1"
"11415  :  โรงพยาบาลเขาชัยสน","727","743","2,746","0","0","0","8","8","30","0","0","0","105","105","401","230","230","815","397","397","1,488","0","0","0","0","0","0","0","0","0","1","1","8","0","0","0","2","2","4"
"11416  :  โรงพยาบาลตะโหมด","2,299","2,549","9,039","0","0","0","4","4","17","196","199","698","523","525","1,966","459","462","1,678","41","41","151","3","3","12","0","0","0","169","175","454","189","189","671","716","717","2,580","234","234","812"
"11417  :  โรงพยาบาลควนขนุน","321","325","1,109","7","7","26","312","316","1,081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1"
"11418  :  โรงพยาบาลปากพะยูน","139","140","467","3","3","8","2","2","2","2","2","6","2","2","2","56","56","192","73","73","253","0","0","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","168","169","559","5","5","12","54","54","166","1","1","2","103","103","368","1","1","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","1","1","1"
"11420  :  โรงพยาบาลป่าบอน","620","651","2,250","0","0","0","0","0","0","418","422","1,507","121","131","441","42","42","126","0","0","0","0","0","0","0","0","0","0","0","0","21","21","67","1","1","4","33","34","105"
"11421  :  โรงพยาบาลบางแก้ว","751","765","1,689","0","0","0","15","16","25","77","77","195","276","277","619","178","178","355","215","216","491","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","230","230","582","4","4","8","65","65","164","47","47","118","69","69","182","34","34","86","11","11","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","370","374","1,094","0","0","0","1","1","3","1","1","2","2","2","8","360","363","1,063","7","7","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","765","794","2,438","0","0","0","0","0","0","70","70","208","169","169","547","72","72","225","3","3","5","29","29","86","0","0","0","59","63","205","53","53","170","231","250","724","85","85","268"
"11423  :  โรงพยาบาลโคกโพธิ์","349","352","1,095","1","1","2","1","1","2","48","48","148","116","116","375","71","72","226","59","59","184","0","0","0","0","0","0","0","0","0","3","3","4","4","4","8","48","48","146"
"11424  :  โรงพยาบาลหนองจิก","389","392","1,122","24","26","68","33","33","111","64","64","183","83","83","244","147","147","419","39","39","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","286","308","805","3","3","6","56","57","151","76","76","197","32","32","111","79","79","188","3","3","6","0","0","0","0","0","0","0","0","0","0","0","0","6","6","16","51","52","130"
"11426  :  โรงพยาบาลมายอ","117","121","307","13","13","29","6","6","13","39","39","98","37","37","101","7","7","21","4","4","5","0","0","0","0","0","0","0","0","0","3","3","9","6","6","13","6","6","18"
"11427  :  โรงพยาบาลทุ่งยางแดง","707","711","2,133","0","0","0","0","0","0","0","0","0","373","374","1,131","227","228","702","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","21","21","56","86","86","241"
"11428  :  โรงพยาบาลไม้แก่น","344","362","1,101","0","0","0","0","0","0","35","36","97","67","67","175","246","247","795","9","9","28","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","1","1","2"
"11429  :  โรงพยาบาลยะหริ่ง","420","436","1,402","6","6","11","152","152","495","136","137","456","31","32","90","44","45","140","58","61","199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","11"
"11430  :  โรงพยาบาลยะรัง","334","334","1,144","0","0","0","0","0","0","0","0","0","0","0","0","128","128","437","1","1","1","0","0","0","0","0","0","0","0","0","62","62","216","110","110","387","33","33","103"
"11431  :  โรงพยาบาลแม่ลาน","227","237","722","3","3","7","6","6","10","79","79","261","17","17","36","55","55","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","77","229"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","587","605","1,579","83","85","204","96","97","240","137","138","337","106","107","295","164","164","473","2","2","6","0","0","0","0","0","0","5","5","14","2","2","2","3","3","4","2","2","4"
"11464  :  โรงพยาบาลกะพ้อ","93","111","252","14","15","32","9","12","18","16","20","43","4","4","14","15","15","28","10","10","21","0","0","0","0","0","0","2","2","4","12","14","38","13","14","42","4","5","12"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","164","174","441","51","56","115","30","30","88","24","24","67","27","27","73","15","15","39","8","8","20","0","0","0","0","0","0","2","2","5","2","2","3","3","3","10","7","7","21"
