"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11395  :  โรงพยาบาลสะเดา","4,679","5,006","664","671","179","179","349","355","1,028","1,033","988","988","1,701","1,710","58","58","8","8","4","4","0","0","0","0","0","0"
"11396  :  โรงพยาบาลนาหม่อม","827","843","141","141","9","9","472","478","174","179","35","35","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","209","211","185","185","22","22","1","1","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","1,063","1,068","1","1","0","0","71","71","438","440","513","515","41","41","0","0","0","0","0","0","0","0","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","17","17","0","0","2","2","3","3","11","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","9","10","3","3","2","3","2","2","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","5","5","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10746  :  โรงพยาบาลสตูล","4,699","5,226","487","492","210","221","731","734","630","630","477","478","814","831","6","6","11","11","827","828","968","968","9","9","17","18"
"11402  :  โรงพยาบาลควนโดน","421","422","0","0","3","3","52","52","112","112","201","201","52","52","0","0","2","2","0","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","188","193","11","11","9","9","5","6","46","46","28","28","25","25","24","24","15","15","27","27","0","0","2","2","0","0"
"11404  :  โรงพยาบาลท่าแพ","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","4,188","4,337","204","204","39","39","5","5","2,016","2,016","2,020","2,022","31","32","1","1","0","0","3","3","5","5","3","3","7","7"
"11406  :  โรงพยาบาลทุ่งหว้า","715","727","104","104","207","207","311","311","77","77","1","1","4","4","2","2","2","2","7","7","5","5","1","1","6","6"
"28786  :  โรงพยาบาลมะนัง","232","233","22","22","42","42","34","34","22","22","1","1","64","64","2","2","0","0","18","18","23","23","3","3","2","2"
"10683  :  โรงพยาบาลตรัง","29","40","2","2","10","10","5","5","0","0","0","0","2","2","4","4","2","2","6","6","4","4","2","2","3","3"
"11407  :  โรงพยาบาลกันตัง","2,313","2,331","1,512","1,514","379","379","198","198","220","221","8","8","2","2","0","0","0","0","5","5","4","4","0","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","92","99","3","3","45","45","2","2","3","3","1","1","0","0","35","35","1","1","4","4","0","0","1","1","4","4"
"11409  :  โรงพยาบาลปะเหลียน","161","161","17","17","4","4","30","30","35","35","41","41","33","33","0","0","0","0","0","0","1","1","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","909","911","0","0","0","0","0","0","873","873","0","0","1","1","28","28","2","2","1","1","3","3","1","1","2","2"
"11411  :  โรงพยาบาลห้วยยอด","3,462","3,464","1","1","0","0","1,024","1,024","531","531","1,005","1,005","903","903","0","0","0","0","0","0","0","0","0","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","451","473","1","1","6","6","3","3","52","52","184","184","216","216","2","2","0","0","1","2","5","5","2","2","0","0"
"11413  :  โรงพยาบาลนาโยง","10","12","0","0","4","4","0","0","3","3","0","0","0","0","1","1","0","0","1","1","2","2","0","0","1","1"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","546","551","7","7","3","3","164","164","286","286","85","85","3","4","1","1","0","0","0","0","0","0","0","0","1","1"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","29","30","1","1","0","0","0","0","3","3","2","2","0","0","24","24","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","43","48","8","8","14","14","3","3","4","4","7","7","2","2","1","1","0","0","8","8","1","1","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","415","418","7","7","5","5","115","115","274","274","2","2","0","0","13","13","0","0","2","2","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","171","174","1","1","0","0","0","0","89","89","63","63","21","21","0","0","0","0","0","0","0","0","0","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","1,896","1,909","0","0","0","0","202","202","158","158","963","967","534","535","18","18","0","0","0","0","0","0","29","29","0","0"
"11417  :  โรงพยาบาลควนขนุน","523","523","410","410","112","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"11418  :  โรงพยาบาลปากพะยูน","935","955","71","71","58","58","567","568","14","14","219","219","0","0","24","24","1","1","0","0","0","0","0","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","224","224","1","1","0","0","109","109","0","0","114","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","861","936","0","0","2","2","559","562","164","173","192","192","2","2","0","0","1","1","2","2","2","2","0","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","1,046","1,057","2","2","10","10","223","226","321","321","72","73","124","124","294","294","2","2","1","1","4","4","0","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","1,399","1,490","96","97","175","175","164","164","480","480","377","377","184","184","3","3","0","0","2","2","8","8","0","0","0","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","652","667","2","2","0","0","0","0","429","442","223","223","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","1,002","1,044","0","0","32","32","1","1","258","258","213","213","473","473","36","37","3","4","7","7","8","8","4","4","7","7"
"11423  :  โรงพยาบาลโคกโพธิ์","797","798","221","221","106","106","134","135","53","53","64","64","189","189","22","22","0","0","3","3","2","2","2","2","1","1"
"11424  :  โรงพยาบาลหนองจิก","190","192","1","1","7","7","1","1","0","0","1","1","97","97","81","81","2","2","2","2","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","76","76","0","0","1","1","46","46","19","19","3","3","2","2","2","2","2","2","0","0","0","0","0","0","1","1"
"11426  :  โรงพยาบาลมายอ","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","1,001","1,002","2","2","1","1","753","753","245","245","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","1,013","1,015","0","0","1","1","673","674","335","335","1","1","0","0","0","0","1","1","1","1","0","0","2","2","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","143","147","9","9","4","4","104","105","10","10","6","6","8","8","3","3","0","0","0","0","0","0","1","1","1","1"
"11430  :  โรงพยาบาลยะรัง","571","571","86","86","1","1","111","111","161","161","41","41","154","154","8","8","5","5","3","3","0","0","0","0","1","1"
"11431  :  โรงพยาบาลแม่ลาน","457","492","0","0","13","13","25","25","227","227","167","167","55","55","1","1","1","1","3","3","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,101","1,103","1","1","1","1","2","2","1,083","1,083","3","3","7","7","5","5","0","0","0","0","0","0","1","1","0","0"
"11464  :  โรงพยาบาลกะพ้อ","1,301","1,382","14","14","338","342","386","387","243","244","95","95","44","45","4","4","17","17","68","68","5","5","5","5","141","156"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","142","176","29","29","29","29","28","28","26","26","23","23","22","22","17","17","1","1","1","1","0","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","258","260","5","5","25","26","39","39","55","55","68","68","58","58","8","8","0","0","0","0","0","0","0","0","1","1"
"11432  :  โรงพยาบาลบันนังสตา","1,671","1,808","0","0","59","59","549","567","495","500","486","488","194","194","0","0","0","0","0","0","0","0","0","0","0","0"
"11433  :  โรงพยาบาลธารโต","185","185","0","0","2","2","0","0","1","1","81","81","101","101","0","0","0","0","0","0","0","0","0","0","0","0"
"11434  :  โรงพยาบาลรามัน","796","831","396","398","6","6","210","217","145","147","35","35","21","22","3","3","1","1","2","2","0","0","0","0","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1,747","1,754","0","0","179","179","505","506","641","641","177","177","248","248","0","0","2","2","1","1","0","0","0","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","459","461","150","150","99","99","53","53","38","38","50","50","71","71","0","0","0","0","0","0","0","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","74","74","6","6","8","8","0","0","0","0","7","7","11","11","8","8","5","5","12","12","0","0","10","10","7","7"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","7,538","8,517","2,419","2,427","1,962","1,962","1,572","1,574","7","7","108","108","39","39","454","459","1,574","1,581","355","356","2","2","0","0","2","2"
"10751  :  โรงพยาบาลสุไหงโก-ลก","2,419","2,426","797","798","585","586","645","645","145","145","245","245","2","2","0","0","4","4","0","0","1","1","0","0","0","0"
