"โรงพยาบาล","รวม","2564","2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11376  :  โรงพยาบาลท่าแซะ","14","16","1","1","0","0","4","4","3","3","1","1","4","4","1","1","2","2","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","9","9","4","4","1","1","0","0","0","0","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","19","19","0","0","0","0","0","0","4","4","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","40","42","1","1","3","3","2","2","5","5","8","8","1","1","11","11","11","11","0","0","0","0","0","0","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","14","14","0","0","0","0","0","0","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11381  :  โรงพยาบาลละแม","4","4","0","0","0","0","1","1","0","0","0","0","1","1","2","2","0","0","0","0","0","0","0","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0"
"11383  :  โรงพยาบาลสวี","57","58","4","4","7","7","13","13","8","8","6","6","5","5","7","7","8","8","0","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","9","10","0","0","2","2","1","1","1","1","1","1","3","3","1","1","1","1","0","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","306","401","51","52","79","79","33","33","36","36","29","29","19","19","86","86","67","67","0","0","0","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","39","53","3","3","3","3","5","5","3","3","8","8","5","5","4","4","22","22","0","0","0","0","0","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","2","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","6","6","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11392  :  โรงพยาบาลระโนด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","226","226","0","0","0","0","0","0","33","33","193","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11395  :  โรงพยาบาลสะเดา","27","27","1","1","0","0","0","0","4","4","1","1","0","0","10","10","11","11","0","0","0","0","0","0","0","0"
"11396  :  โรงพยาบาลนาหม่อม","6","6","0","0","0","0","0","0","2","2","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","15","15","0","0","1","1","4","4","5","5","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","92","100","16","16","15","15","20","20","15","15","8","8","6","6","10","11","9","9","0","0","0","0","0","0","0","0"
"11402  :  โรงพยาบาลควนโดน","203","203","2","2","5","5","6","6","110","110","60","60","5","5","1","1","14","14","0","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","101","102","12","12","13","14","12","12","9","9","14","14","12","12","15","15","14","14","0","0","0","0","0","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","323","341","6","6","2","2","12","12","6","6","12","12","10","10","235","235","58","58","0","0","0","0","0","0","0","0"
"11406  :  โรงพยาบาลทุ่งหว้า","58","60","4","4","3","3","5","5","6","6","22","22","2","2","4","4","14","14","0","0","0","0","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","50","52","0","0","4","4","3","3","8","8","1","1","10","10","4","4","22","22","0","0","0","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","14","15","4","4","2","2","1","1","1","1","1","1","1","1","5","5","0","0","0","0","0","0","0","0","0","0"
"11407  :  โรงพยาบาลกันตัง","25","27","1","1","0","0","1","1","4","4","6","7","6","6","6","6","2","2","0","0","0","0","0","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","47","52","3","3","0","0","4","4","2","2","5","5","8","8","19","19","11","11","0","0","0","0","0","0","0","0"
"11409  :  โรงพยาบาลปะเหลียน","3","3","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","744","754","2","2","1","1","0","0","168","168","302","302","187","189","81","82","10","10","0","0","0","0","0","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","646","648","0","0","0","0","110","110","154","154","62","62","320","320","2","2","0","0","0","0","0","0","0","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","160","162","0","0","4","4","8","8","2","2","6","6","103","105","24","24","13","13","0","0","0","0","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","5","7","5","5","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","5","5","2","2","0","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","2","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","37","38","2","2","3","3","5","5","1","1","4","4","4","4","19","19","0","0","0","0","0","0","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","39","41","0","0","0","0","0","0","14","14","18","18","2","2","3","3","4","4","0","0","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","277","278","0","0","0","0","0","0","1","1","269","270","6","6","0","0","1","1","0","0","0","0","0","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","310","310","0","0","0","0","0","0","0","0","283","283","26","26","0","0","1","1","0","0","0","0","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","1,707","1,722","2","2","0","0","1","1","832","832","647","648","239","239","0","0","0","0","0","0","0","0","0","0","0","0"
"11418  :  โรงพยาบาลปากพะยูน","355","358","0","0","4","4","8","8","3","3","342","342","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","109","110","1","1","0","0","0","0","47","47","55","55","4","4","3","3","0","0","0","0","0","0","0","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","323","339","4","4","6","6","5","5","103","104","163","163","1","1","4","4","18","19","33","33","0","0","0","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","417","424","0","0","19","19","10","10","82","82","91","91","90","90","71","72","59","60","0","0","0","0","0","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","4","7","0","0","1","1","1","1","0","0","2","2","1","1","0","0","2","2","0","0","0","0","0","0","0","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","122","137","12","12","21","23","21","21","22","22","19","19","18","18","22","22","0","0","0","0","0","0","0","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","137","139","1","1","4","4","11","11","6","6","44","44","64","65","5","5","3","3","0","0","0","0","0","0","0","0"
"11424  :  โรงพยาบาลหนองจิก","15","15","0","0","8","8","0","0","0","0","3","3","1","1","3","3","0","0","0","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","15","15","2","2","0","0","1","1","2","2","1","1","2","2","4","4","3","3","0","0","0","0","0","0","0","0"
"11426  :  โรงพยาบาลมายอ","4","4","0","0","1","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","3","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","91","92","0","0","0","0","11","11","0","0","0","0","1","1","2","2","78","78","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","5","5","2","2","0","0","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","2","2","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","24","25","0","0","0","0","3","3","4","4","3","3","4","4","3","3","8","8","0","0","0","0","0","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","190","193","2","2","2","2","2","3","6","6","144","144","34","34","2","2","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","23","24","0","0","0","0","4","4","2","2","4","4","3","3","5","5","6","6","0","0","0","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","34","35","2","2","1","1","1","1","0","0","23","23","0","0","2","2","6","6","0","0","0","0","0","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
