"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11371  :  โรงพยาบาลชัยบุรี","7","7","0","0","0","0","2","2","1","1","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","657","673","8","8","57","57","23","23","173","173","243","244","112","112","0","0","23","23","8","8","10","10","8","8","7","7"
"11654  :  โรงพยาบาลวิภาวดี","340","340","2","2","82","82","34","34","0","0","51","51","171","171","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","188","190","3","3","22","22","5","5","10","11","8","8","126","126","1","1","4","4","1","1","2","2","2","2","5","5"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","2,983","2,995","9","9","407","407","178","178","130","130","1,630","1,630","631","631","0","0","0","0","4","4","2","2","2","2","2","2"
"11323  :  โรงพยาบาลละอุ่น","7","7","1","1","1","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1"
"11372  :  โรงพยาบาลกะเปอร์","1,061","1,115","10","10","205","206","312","312","222","223","253","253","51","51","1","1","0","0","9","9","1","1","1","1","48","48"
"11373  :  โรงพยาบาลกระบุรี","1,155","1,188","3","3","10","10","14","14","572","573","369","371","209","209","3","3","0","0","1","1","3","3","1","1","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","436","444","2","2","2","2","395","396","2","2","1","1","28","31","0","0","2","2","0","0","2","2","3","3","3","3"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","120","159","25","25","5","5","21","21","9","9","6","6","23","23","0","0","8","8","18","18","10","10","10","11","23","23"
"11375  :  โรงพยาบาลปากน้ำชุมพร","829","843","15","16","457","457","225","225","65","65","12","12","60","60","0","0","5","5","2","2","0","0","1","1","0","0"
"11376  :  โรงพยาบาลท่าแซะ","1,569","1,606","16","16","11","11","11","11","175","175","339","339","1,030","1,030","0","0","0","0","4","4","7","7","6","6","7","7"
"11377  :  โรงพยาบาลปะทิว","661","686","0","0","0","0","66","66","82","82","0","0","0","0","0","0","0","0","0","0","0","0","8","8","526","530"
"11378  :  โรงพยาบาลมาบอำมฤต","429","452","4","4","26","26","47","47","109","111","90","91","43","43","0","0","1","1","0","0","5","5","46","46","78","78"
"11379  :  โรงพยาบาลหลังสวน","740","747","1","1","2","2","6","6","2","2","94","94","629","629","0","0","1","1","7","7","2","2","0","0","3","3"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","577","582","1","1","0","0","20","20","222","223","203","203","128","128","0","0","3","3","2","2","0","0","2","2","0","0"
"11381  :  โรงพยาบาลละแม","2,147","2,158","204","204","18","18","119","120","340","340","1,196","1,202","273","274","0","0","0","0","0","0","0","0","0","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","853","868","256","258","244","253","215","216","111","111","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0"
"11383  :  โรงพยาบาลสวี","1,016","1,248","82","82","72","72","71","71","85","85","276","278","300","300","1","1","8","8","13","13","6","6","152","152","180","180"
"11385  :  โรงพยาบาลทุ่งตะโก","485","503","5","5","34","34","81","81","221","224","55","55","73","73","0","0","2","2","0","0","0","0","8","9","20","20"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","6","6","3","3","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","1,774","2,158","336","339","261","261","250","251","238","238","257","258","130","130","0","0","0","0","147","147","160","160","200","200","173","174"
"10745  :  โรงพยาบาลสงขลา","4,902","5,141","652","666","162","162","455","455","846","849","623","626","569","569","168","168","1","1","77","77","32","32","654","654","881","882"
"11386  :  โรงพยาบาลสทิงพระ","690","709","6","6","4","4","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","187","202","495","495"
"11387  :  โรงพยาบาลจะนะ","1,660","1,736","0","0","166","166","411","411","379","380","569","571","61","63","17","17","1","1","1","1","0","0","113","113","13","13"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,969","2,017","16","16","262","264","406","408","333","333","635","639","186","186","1","1","0","0","1","1","0","0","66","66","103","103"
"11390  :  โรงพยาบาลเทพา","456","459","20","20","7","7","6","6","4","4","55","55","328","328","0","0","0","0","3","3","1","1","1","1","34","34"
"11391  :  โรงพยาบาลสะบ้าย้อย","2,313","2,463","0","0","9","9","128","128","862","863","1,135","1,136","80","80","0","0","0","0","0","0","0","0","135","136","111","111"
"11392  :  โรงพยาบาลระโนด","799","809","0","0","0","0","162","168","405","406","58","58","173","176","0","0","0","0","1","1","0","0","0","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","293","299","0","0","0","0","196","196","0","0","50","50","29","29","0","0","0","0","0","0","0","0","10","10","14","14"
"11394  :  โรงพยาบาลรัตภูมิ","774","792","8","8","44","44","94","94","58","58","82","82","145","145","0","0","0","0","0","0","0","0","73","73","288","288"
"11395  :  โรงพยาบาลสะเดา","3,141","3,896","58","59","26","26","721","739","420","451","205","205","508","510","16","16","7","7","23","23","208","208","821","831","819","821"
"11396  :  โรงพยาบาลนาหม่อม","1,084","1,257","153","155","329","336","159","160","101","102","217","218","44","44","0","0","1","1","10","10","43","43","139","139","49","49"
"11397  :  โรงพยาบาลควนเนียง","29","29","0","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","3","3","23","23","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","1,538","1,764","36","36","142","142","243","244","402","404","338","338","7","7","0","0","0","0","3","3","112","113","404","405","72","72"
"11399  :  โรงพยาบาลบางกล่ำ","17","18","6","6","3","3","6","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11400  :  โรงพยาบาลสิงหนคร","277","280","3","3","9","9","2","2","2","2","1","1","256","256","0","0","0","0","3","3","0","0","1","1","3","3"
"11401  :  โรงพยาบาลคลองหอยโข่ง","1,310","1,420","18","18","9","9","233","233","306","309","240","240","475","475","0","0","0","0","0","0","0","0","8","9","127","127"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10746  :  โรงพยาบาลสตูล","10,747","11,043","2,870","2,881","3,125","3,148","2,915","2,964","1,815","1,821","45","45","26","26","45","45","68","68","14","14","9","9","6","6","16","16"
"11402  :  โรงพยาบาลควนโดน","205","208","1","1","10","10","28","28","6","6","139","139","0","0","1","1","0","0","0","0","23","23","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","435","516","5","5","59","60","39","39","129","130","159","159","26","26","0","0","2","2","4","4","73","73","8","8","10","10"
"11404  :  โรงพยาบาลท่าแพ","2","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","3,390","3,637","10","10","3","3","2","2","2","2","1","1","0","0","0","0","0","0","3","3","7","7","644","704","2,841","2,905"
"11406  :  โรงพยาบาลทุ่งหว้า","353","398","26","27","161","161","6","6","55","56","14","14","56","57","0","0","0","0","1","1","1","1","65","65","10","10"
"28786  :  โรงพยาบาลมะนัง","40","46","3","3","7","7","4","4","1","1","5","5","10","10","0","0","2","2","3","3","4","4","3","3","4","4"
"10683  :  โรงพยาบาลตรัง","33","44","8","8","0","0","7","7","4","4","3","3","6","6","2","2","0","0","6","6","3","3","1","1","4","4"
"11407  :  โรงพยาบาลกันตัง","2,730","2,781","19","19","32","32","364","365","1,057","1,060","1,143","1,143","132","132","0","0","3","4","8","8","8","8","3","3","7","7"
"11408  :  โรงพยาบาลย่านตาขาว","1,960","2,001","3","3","3","3","13","13","1,165","1,165","1","1","4","4","1","1","2","2","4","4","413","413","378","384","8","8"
"11409  :  โรงพยาบาลปะเหลียน","168","168","2","2","5","5","6","6","55","55","64","64","16","16","0","0","0","0","0","0","0","0","0","0","20","20"
"11410  :  โรงพยาบาลสิเกา","1,360","1,425","10","10","86","87","644","651","11","11","8","11","644","645","0","0","0","0","4","4","2","2","3","3","1","1"
"11411  :  โรงพยาบาลห้วยยอด","3,748","3,763","29","30","1,218","1,219","1,415","1,415","1,097","1,097","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","771","781","13","13","5","5","46","46","6","6","133","133","49","49","128","128","45","45","4","4","4","4","4","4","344","344"
"11413  :  โรงพยาบาลนาโยง","43","43","5","5","0","0","0","0","1","1","5","5","28","28","0","0","0","0","1","1","0","0","3","3","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
