"โรงพยาบาล","วันที่ตามเดือนที่เลือก"
"รวม","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31"
"J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128","J028","J128"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","27","4","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","1","0","4","0","1","1","0","0","1","0","1","0","3","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","1","2","0","0","1","1","0","1","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"11290  :  โรงพยาบาลด่านช้าง","6","24","0","0","0","1","0","0","0","1","0","1","0","3","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","2","1","0","2","0","0","0","2","0","0","0","2","0","1","0","0","0","1","0","1","0","0","2","3","0","1","0","1","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","62","6","4","0","1","2","3","1","1","0","3","1","0","0","2","0","6","0","3","0","0","0","2","0","2","0","0","0","2","0","2","0","5","0","0","0","0","0","3","0","3","0","3","0","4","0","5","0","1","0","3","0","2","0","0","0","2","0","0","1","3","0","2","1"
"11292  :  โรงพยาบาลศรีประจันต์","88","4","4","0","8","0","8","0","3","0","5","0","2","0","1","0","2","0","3","2","1","1","1","0","0","0","10","0","2","0","1","0","2","0","2","0","2","0","2","0","6","0","0","0","3","0","6","1","2","0","2","0","4","0","1","0","3","1","0","0","7","0","1","1"
"11293  :  โรงพยาบาลดอนเจดีย์","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","33","1","0","0","1","0","0","0","2","0","3","0","0","0","0","0","1","0","3","0","0","0","3","0","2","0","0","0","1","0","2","0","2","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","3","0","1","1","0","0","1","0","1","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","5","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","113","48","5","1","3","0","2","2","4","3","0","2","1","1","7","1","1","2","2","4","2","1","2","1","5","4","5","2","5","0","5","1","3","1","5","1","5","2","3","1","3","0","6","0","7","2","4","5","5","3","3","1","2","1","5","1","0","0","6","2","5","3","2","1"
"11297  :  โรงพยาบาลกำแพงแสน","154","3","7","0","9","0","7","0","7","0","8","0","7","0","2","0","8","0","3","0","2","0","1","0","4","0","4","0","3","0","2","0","3","0","5","1","4","0","2","0","6","0","12","0","7","1","5","1","8","0","5","0","3","0","6","0","6","0","5","0","0","0","6","0"
"11298  :  โรงพยาบาลนครชัยศรี","42","1","0","0","0","0","0","0","1","0","0","0","7","0","2","0","0","0","0","0","5","0","5","0","0","0","6","1","1","0","1","0","1","0","5","0","2","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","50","11","0","1","0","1","2","0","3","1","0","0","3","0","4","1","0","0","3","0","2","0","2","2","5","0","4","0","1","2","1","0","0","0","3","0","0","1","2","0","0","1","4","0","1","0","1","0","1","0","2","0","1","0","0","0","1","1","2","0","2","0","1","0"
"11300  :  โรงพยาบาลดอนตูม","12","10","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","1","1","0","0","0","0","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","2","1","0","0","0","0","2","0","1","0","0","0","0","0","2","1","1","0","0","0"
"11301  :  โรงพยาบาลบางเลน","409","12","20","0","17","0","21","1","12","1","8","1","17","0","4","2","5","0","7","0","18","0","9","0","8","1","15","0","4","1","13","0","17","0","9","1","26","0","18","1","11","0","14","0","11","0","6","0","19","0","19","2","19","0","12","0","24","0","15","1","7","0","14","0"
"11302  :  โรงพยาบาลสามพราน","89","5","0","0","5","0","0","0","2","2","3","0","2","1","4","0","1","0","3","0","2","1","3","0","4","0","4","0","2","1","2","1","1","0","0","0","1","0","0","0","1","0","0","0","3","0","1","0","2","0","4","0","2","0","2","0","2","0","6","0","2","0","25","0"
"11303  :  โรงพยาบาลพุทธมณฑล","753","2","16","0","23","0","46","0","14","0","15","0","24","0","19","0","15","0","14","0","24","0","31","1","26","0","23","0","24","0","10","0","32","1","32","0","28","0","26","0","34","0","18","0","27","0","22","0","34","0","37","0","17","0","30","0","22","0","40","0","17","0","22","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","38","16","0","0","2","2","1","1","2","3","1","0","2","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","3","0","2","2","3","0","2","0","1","0","2","1","2","0","6","1","0","2","1","1","0","0","3","1","2","0","1","1","2","0","0","1","0","1","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","38","1","0","1","0","0","0","0","2","0","2","0","0","0","1","0","2","0","7","0","1","0","3","0","1","0","1","0","4","0","0","0","2","0","1","0","2","0","1","0","2","0","2","0","1","0","4","0","0","0","2","0","3","0","2","0","1","0","2","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","44","2","0","0","1","0","3","0","0","0","0","0","3","0","0","1","1","0","2","0","1","0","1","0","0","0","1","0","1","0","3","0","1","0","1","0","2","0","0","0","4","0","2","0","0","0","0","0","2","0","5","0","3","0","5","0","2","0","0","0","1","1","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","172","6","5","0","5","0","4","1","6","0","8","0","6","0","9","0","5","0","7","0","5","0","4","1","4","0","5","0","5","1","4","0","8","0","7","0","5","0","9","0","3","1","6","1","4","0","9","0","9","1","11","0","9","0","2","0","1","0","1","1","5","0","3","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","88","3","3","0","4","0","2","0","3","0","0","0","2","0","3","0","1","0","4","0","2","0","3","0","2","0","1","1","0","0","2","0","2","0","0","1","1","0","1","0","2","0","4","1","9","0","3","0","8","0","7","0","3","1","4","0","5","0","5","0","5","0","1","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","13","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","20","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","3","0","0","0","1","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","0"
"11307  :  โรงพยาบาลอัมพวา","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","479","1","7","0","21","0","31","0","12","0","6","0","19","0","16","0","25","1","18","0","18","0","31","0","11","0","31","0","14","0","6","0","10","0","23","0","26","0","6","0","23","0","19","0","8","0","10","0","13","0","10","0","12","0","14","0","17","0","17","0","12","0","3","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","22","1","1","0","1","0","0","0","0","0","3","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","1","0","2","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","18","4","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","1","2","0","0","0","0","1","0","1","0","2","0"
"11312  :  โรงพยาบาลบ้านลาด","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"11313  :  โรงพยาบาลบ้านแหลม","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","39","1","1","0","1","0","1","0","0","0","2","0","0","0","2","0","0","0","4","0","0","0","1","0","1","0","5","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","6","0","2","0","1","0","2","0","3","0","1","0","0","0","4","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","10","6","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1"
"11317  :  โรงพยาบาลบางสะพาน","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","3","5","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","30","6","3","0","0","3","6","0","0","0","1","1","1","0","1","0","1","0","1","1","0","0","2","0","1","0","0","0","0","1","2","0","0","0","1","0","2","0","2","0","0","0","1","0","1","0","0","0","0","0","2","0","1","0","1","0","3","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","4","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","226","1","9","0","6","0","4","0","21","0","8","0","8","0","12","0","5","0","14","0","3","0","8","1","6","0","6","0","1","0","4","0","11","0","8","0","10","0","15","0","6","0","7","0","1","0","7","0","5","0","10","0","7","0","8","0","3","0","13","0","8","0","1","0"
"11322  :  โรงพยาบาลพรหมคีรี","77","0","5","0","3","0","2","0","3","0","1","0","4","0","2","0","3","0","2","0","0","0","0","0","2","0","0","0","2","0","4","0","3","0","5","0","3","0","4","0","0","0","4","0","2","0","2","0","2","0","6","0","4","0","5","0","3","0","0","0","1","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","25","0","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","1","0","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","2","0","1","0","1","0"
